bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,9053,-0.010802,-0.036676,0.001296,-1.389916
0.02,0.05,4936,-0.009437,-0.033213,0.006012,-1.203191
0.05,0.1,2939,-0.007773,-0.024872,0.005084,-0.997489
0.1,0.2,2236,-0.005540,-0.018388,0.004321,-0.698835
0.2,0.4,1810,-0.001384,-0.017915,0.007730,-0.184911
0.4,1.01,11639,-0.016443,-0.034825,0.016214,-0.729168
