bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,706114,-0.002398,-0.025126,0.001462,-0.550932
0.02,0.05,112665,-0.001864,-0.020496,0.004929,-0.411713
0.05,0.1,30869,-0.000835,-0.016534,0.008240,-0.189453
0.1,0.2,13713,-0.000106,-0.013359,0.010274,-0.023329
0.2,0.4,13732,0.000602,-0.012893,0.012873,0.110518
0.4,1.01,704591,0.001631,-0.020240,0.021944,0.731936
