bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,837748,97.6806,0.8972,0.4960,-0.4012,7.9746,3.6371,1.5963,-2.0408
0.02,0.05,zero,21762,86.4305,11.6396,12.4713,0.8317,26.9102,27.2493,23.3986,-3.8507
0.05,0.1,zero,10308,64.5712,36.4280,37.1556,0.7276,58.4594,69.6255,66.4144,-3.2111
0.1,0.2,zero,14663,51.2924,53.6179,49.1305,-4.4875,66.3302,83.2981,81.1021,-2.1960
0.2,0.3,zero,13501,41.6710,67.7950,56.3366,-11.4584,69.2882,88.8305,87.0750,-1.7554
0.3,0.4,zero,13789,33.2802,77.2862,62.5789,-14.7074,70.5664,90.2531,88.6939,-1.5592
0.4,1.01,zero,669913,3.6214,84.0424,81.2065,-2.8359,72.9468,85.4598,85.3220,-0.1378
0.0,0.02,random,837748,97.6050,0.8972,0.5076,-0.3896,8.2565,3.6371,1.6094,-2.0277
0.02,0.05,random,21762,86.2007,11.6396,12.7332,1.0936,27.6850,27.2493,23.5364,-3.7129
0.05,0.1,random,10308,64.2414,36.4280,37.6019,1.1738,59.3675,69.6255,66.7928,-2.8328
0.1,0.2,random,14663,50.6854,53.6179,49.8738,-3.7441,67.2086,83.2981,81.3749,-1.9232
0.2,0.3,random,13501,41.1377,67.7950,56.7884,-11.0066,69.9637,88.8305,87.2454,-1.5851
0.3,0.4,random,13789,32.3809,77.2862,63.3984,-13.8879,71.3308,90.2531,88.8244,-1.4287
0.4,1.01,random,669913,3.4773,84.0424,81.3416,-2.7008,73.0258,85.4598,85.3429,-0.1169
