bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,14502,0.492871,0.035753,0.448134,0.490756,0.539362,0.000000,0.000000
0.02,0.05,4282,0.491990,0.036017,0.444431,0.491133,0.537794,0.000000,0.000000
0.05,0.1,2221,0.490250,0.036689,0.442134,0.488952,0.538956,0.000000,0.000000
0.1,0.2,1230,0.487217,0.039103,0.432569,0.484680,0.537209,0.000000,0.000000
0.2,0.4,622,0.485446,0.045273,0.420632,0.487252,0.542059,0.000000,0.000000
0.4,1.01,9756,0.550967,0.027240,0.525563,0.549096,0.584886,0.000000,0.000000
