bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,402046,-0.009871,-0.034247,-0.000391,-2.592229
0.02,0.05,233172,-0.010125,-0.031443,0.000864,-2.645662
0.05,0.1,145518,-0.010494,-0.028689,0.001702,-2.687652
0.1,0.2,93783,-0.011051,-0.025537,0.001975,-2.710788
0.2,0.4,58652,-0.011349,-0.022453,0.003197,-2.528416
0.4,1.01,648513,-0.007873,-0.020898,0.016240,-1.095460
