bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,22005,-0.002507,-0.015684,0.005607,-0.080168
0.02,0.05,502,-0.003926,-0.015172,0.012607,-0.115729
0.05,0.1,251,-0.005090,-0.018598,0.000162,-0.184293
0.1,0.2,271,-0.001856,-0.011948,0.011000,-0.056742
0.2,0.4,301,0.002575,0.000000,0.022698,0.067069
0.4,1.01,9283,0.056336,-0.002467,0.088167,1.409642
