bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,510681,-0.005625,-0.021149,0.003292,-0.816931
0.02,0.05,211974,-0.005396,-0.020017,0.006843,-0.789983
0.05,0.1,96698,-0.005061,-0.019864,0.009705,-0.769541
0.1,0.2,46778,-0.003733,-0.020017,0.011435,-0.667289
0.2,0.4,29882,-0.000349,-0.022909,0.013274,-0.434862
0.4,1.01,685671,-0.001223,-0.056017,0.017654,0.535350
