bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,21311,-0.002389,-0.011574,0.003283,-0.131619
0.02,0.05,891,-0.005175,-0.008220,0.010168,-0.287090
0.05,0.1,323,-0.006856,-0.015635,0.022153,-0.556445
0.1,0.2,300,-0.004990,-0.012489,0.019752,-0.503977
0.2,0.4,353,-0.001233,0.000000,0.026993,0.001390
0.4,1.01,9435,0.044989,-0.008314,0.092006,0.767074
