bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,16707,-0.004404,-0.021977,0.003636,-0.374568
0.02,0.05,3300,-0.003640,-0.019795,0.004671,-0.290088
0.05,0.1,1471,-0.002044,-0.023807,0.005093,-0.137442
0.1,0.2,932,-0.000403,-0.020637,0.009377,0.017152
0.2,0.4,514,-0.004836,-0.018633,0.018425,-0.257497
0.4,1.01,9689,0.062980,-0.021680,0.077663,1.647097
