bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,759155,98.8084,0.7677,0.6225,-0.1452,4.5498,3.3290,1.6733,-1.6557
0.02,0.05,zero,83810,95.3275,3.2275,4.8956,1.6681,11.1030,10.6276,8.1363,-2.4913
0.05,0.1,zero,25331,82.1049,12.8736,22.6205,9.7470,31.1587,32.4267,32.8333,0.4066
0.1,0.2,zero,19151,57.3599,32.1236,50.3472,18.2236,59.5906,67.2706,70.5707,3.3001
0.2,0.3,zero,13726,42.4377,46.1169,62.6184,16.5015,70.0437,81.3201,84.1687,2.8486
0.3,0.4,zero,12399,34.5189,55.0044,67.3845,12.3800,71.7897,84.8536,87.2248,2.3712
0.4,1.01,zero,668112,3.2406,82.3172,81.7293,-0.5879,74.3933,84.9567,84.8121,-0.1446
0.0,0.02,random,759155,98.7486,0.7677,0.6063,-0.1614,4.7519,3.3290,1.7073,-1.6217
0.02,0.05,random,83810,95.3669,3.2275,4.6629,1.4354,11.3330,10.6276,8.2305,-2.3971
0.05,0.1,random,25331,82.3457,12.8736,21.3888,8.5153,31.3110,32.4267,32.7820,0.3553
0.1,0.2,random,19151,58.6288,32.1236,47.7155,15.5919,59.3045,67.2706,70.4559,3.1852
0.2,0.3,random,13726,44.0041,46.1169,59.5148,13.3979,69.6911,81.3201,84.1250,2.8049
0.3,0.4,random,12399,36.0513,55.0044,63.8439,8.8394,71.3606,84.8536,86.9506,2.0969
0.4,1.01,random,668112,3.6024,82.3172,81.2106,-1.1066,74.8390,84.9567,84.8223,-0.1344
