bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,21781,-0.003620,-0.017793,0.004218,-0.169206
0.02,0.05,566,-0.003146,-0.043814,0.016831,-0.103582
0.05,0.1,295,-0.007920,-0.039974,0.021592,-0.212189
0.1,0.2,259,0.000207,-0.023588,0.042563,0.086418
0.2,0.4,328,-0.001094,-0.015457,0.032193,-0.007970
0.4,1.01,9384,0.069167,-0.005802,0.100671,1.473173
