bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,6062,-0.008400,-0.029911,0.003332,-1.026461
0.02,0.05,4520,-0.008454,-0.024436,0.001661,-1.018599
0.05,0.1,3639,-0.008299,-0.022065,0.004571,-1.004897
0.1,0.2,3022,-0.007087,-0.020705,0.005844,-0.879891
0.2,0.4,2297,-0.004604,-0.024295,0.008789,-0.585714
0.4,1.01,13073,-0.009886,-0.019738,0.018080,-0.338939
