bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,4926,0.415521,0.041167,0.363088,0.416124,0.468439,0.000000,0.000000
0.02,0.05,4158,0.415648,0.041306,0.361795,0.415810,0.468849,0.000000,0.000000
0.05,0.1,3833,0.417168,0.040275,0.364312,0.418000,0.467616,0.000000,0.000000
0.1,0.2,3345,0.416220,0.040578,0.363853,0.417427,0.467918,0.000000,0.000000
0.2,0.4,2704,0.419033,0.040334,0.367377,0.419234,0.469755,0.000000,0.000000
0.4,1.01,13647,0.420942,0.032049,0.383231,0.420917,0.460985,0.000000,0.000000
