bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,613382,99.0073,0.6720,1.4464,0.7744,3.6067,2.8741,2.7539,-0.1202
0.02,0.05,zero,178056,97.9855,1.6107,3.9656,2.3549,5.6910,5.6241,6.1020,0.4779
0.05,0.1,zero,67733,94.9124,4.5768,11.3003,6.7235,11.2642,13.0749,15.7958,2.7210
0.1,0.2,zero,33843,84.4340,15.1612,30.9783,15.8172,26.4728,35.4342,41.7368,6.3026
0.2,0.3,zero,15375,69.1382,32.2927,51.8959,19.6033,44.0533,62.9593,69.9317,6.9724
0.3,0.4,zero,11940,59.1122,43.2077,59.9665,16.7588,52.3970,75.0503,80.0921,5.0419
0.4,1.01,zero,661355,8.3600,81.6539,77.6811,-3.9728,70.5587,84.5514,84.2756,-0.2758
0.0,0.02,random,613382,98.9015,0.6720,1.3481,0.6761,3.9039,2.8741,2.7583,-0.1158
0.02,0.05,random,178056,97.8434,1.6107,3.6348,2.0241,6.0679,5.6241,6.0902,0.4661
0.05,0.1,random,67733,94.8046,4.5768,10.2727,5.6959,11.6942,13.0749,15.6275,2.5527
0.1,0.2,random,33843,84.6261,15.1612,28.2510,13.0899,26.9551,35.4342,41.0188,5.5846
0.2,0.3,random,15375,70.1919,32.2927,47.0634,14.7707,44.3876,62.9593,68.6244,5.6650
0.3,0.4,random,11940,60.8961,43.2077,54.1374,10.9296,52.6198,75.0503,78.7018,3.6516
0.4,1.01,random,661355,10.5344,81.6539,75.2262,-6.4277,70.2076,84.5514,83.8748,-0.6766
