condition,total_tokens,valid_tokens,acc_normal,acc_variant,acc_normal_pct,acc_variant_pct,c2c,c2w,w2c,w2w,c2c_pct,c2w_pct,w2c_pct,w2w_pct,net_acc_delta_pct
zero,1582560,1581684,607242,615404,38.3921,38.9082,598523,8719,16881,957561,37.8409,0.5512,1.0673,60.5406,0.5160
random,1582560,1581684,607242,612607,38.3921,38.7313,595978,11264,16629,957813,37.6800,0.7122,1.0513,60.5565,0.3392
