bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,787016,0.002310,-0.029353,0.001655,0.711593
0.02,0.05,50313,0.005270,-0.019894,0.008027,1.471359
0.05,0.1,13762,0.007669,-0.014547,0.012285,2.020437
0.1,0.2,9468,0.003315,-0.015478,0.018145,1.074799
0.2,0.4,12128,-0.002993,-0.020073,0.023322,-0.165894
0.4,1.01,708997,-0.006721,-0.025692,0.034968,-0.287626
