bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,4926,96.0211,5.2375,1.3398,-3.8977,10.5319,18.0268,5.6029,-12.4239
0.02,0.05,zero,4158,95.2862,6.7821,2.0202,-4.7619,12.1789,20.6590,6.8302,-13.8288
0.05,0.1,zero,3833,94.5995,8.0877,1.8262,-6.2614,13.9577,23.3238,8.1920,-15.1318
0.1,0.2,zero,3345,92.6457,15.3064,2.7803,-12.5262,16.8191,31.9581,11.8087,-20.1495
0.2,0.3,zero,1671,89.5871,24.1771,3.8899,-20.2873,19.8803,42.0706,16.5171,-25.5536
0.3,0.4,zero,1033,85.4792,39.0126,8.1317,-30.8809,25.3824,56.3408,25.4598,-30.8809
0.4,1.01,zero,13647,24.4523,92.2694,74.1115,-18.1578,56.6703,95.6914,84.0844,-11.6069
0.0,0.02,random,4926,95.8790,5.2375,1.5428,-3.6947,10.6983,18.0268,5.6232,-12.4036
0.02,0.05,random,4158,95.1659,6.7821,2.0924,-4.6898,12.1020,20.6590,6.8543,-13.8047
0.05,0.1,random,3833,94.4691,8.0877,1.8523,-6.2353,13.9682,23.3238,8.3746,-14.9491
0.1,0.2,random,3345,92.4963,15.3064,2.8102,-12.4963,16.9028,31.9581,11.9283,-20.0299
0.2,0.3,random,1671,89.5871,24.1771,4.0694,-20.1077,20.1915,42.0706,16.9360,-25.1346
0.3,0.4,random,1033,85.5760,39.0126,8.0348,-30.9777,25.8664,56.3408,25.7502,-30.5905
0.4,1.01,random,13647,24.2691,92.2694,74.2581,-18.0113,56.9561,95.6914,84.2456,-11.4457
