bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,803753,97.7535,0.7253,0.2915,-0.4338,7.1729,3.2894,1.3910,-1.8985
0.02,0.05,zero,41668,92.7642,2.5223,1.3224,-1.2000,16.9737,8.1381,4.6343,-3.5039
0.05,0.1,zero,9982,80.0140,10.9096,6.6720,-4.2376,38.1346,25.1653,19.6454,-5.5199
0.1,0.2,zero,6957,62.7857,29.9411,17.2776,-12.6635,63.5130,55.8143,48.7566,-7.0576
0.2,0.3,zero,5041,52.3706,46.2607,24.7768,-21.4838,72.7832,71.9103,63.6977,-8.2127
0.3,0.4,zero,5170,48.0464,56.8859,31.3733,-25.5126,76.5029,78.3366,71.8569,-6.4797
0.4,1.01,zero,709113,5.2537,84.8250,80.0595,-4.7655,78.5203,86.2992,85.9125,-0.3867
0.0,0.02,random,803753,97.6577,0.7253,0.2918,-0.4336,7.3374,3.2894,1.4045,-1.8849
0.02,0.05,random,41668,92.5026,2.5223,1.3152,-1.2072,17.2670,8.1381,4.6727,-3.4655
0.05,0.1,random,9982,79.7335,10.9096,6.4716,-4.4380,38.3991,25.1653,19.5552,-5.6101
0.1,0.2,random,6957,62.8432,29.9411,17.1482,-12.7929,63.5130,55.8143,48.4548,-7.3595
0.2,0.3,random,5041,53.0847,46.2607,24.1817,-22.0790,72.6284,71.9103,63.3208,-8.5896
0.3,0.4,random,5170,48.7234,56.8859,30.6963,-26.1896,76.3327,78.3366,71.3346,-7.0019
0.4,1.01,random,709113,5.7593,84.8250,79.5506,-5.2743,78.2955,86.2992,85.8669,-0.4324
