bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,792953,98.1516,0.7649,0.4266,-0.3382,5.5812,3.4706,1.5611,-1.9094
0.02,0.05,zero,53210,96.2112,2.1575,1.9940,-0.1635,8.9389,7.5644,4.1703,-3.3941
0.05,0.1,zero,10433,86.3893,7.6584,9.7383,2.0799,24.6506,19.0741,16.2082,-2.8659
0.1,0.2,zero,5878,64.0354,23.7326,26.4546,2.7220,55.1650,43.9775,41.5958,-2.3818
0.2,0.3,zero,3880,48.5309,34.8196,33.9948,-0.8247,70.9639,57.9897,53.7887,-4.2010
0.3,0.4,zero,3464,42.7252,43.2737,36.1143,-7.1594,74.5208,63.3083,58.7760,-4.5323
0.4,1.01,zero,711866,5.7782,85.2610,79.9136,-5.3474,72.4936,86.3471,85.5682,-0.7789
0.0,0.02,random,792953,97.5300,0.7649,0.4268,-0.3381,6.8241,3.4706,1.6460,-1.8246
0.02,0.05,random,53210,95.1081,2.1575,1.9038,-0.2537,10.6018,7.5644,4.3131,-3.2513
0.05,0.1,random,10433,84.8653,7.6584,8.7607,1.1023,26.3472,19.0741,15.8440,-3.2301
0.1,0.2,random,5878,63.8823,23.7326,24.2429,0.5104,55.7741,43.9775,40.4900,-3.4876
0.2,0.3,random,3880,48.6598,34.8196,30.8505,-3.9691,70.8299,57.9897,52.4742,-5.5155
0.3,0.4,random,3464,43.5335,43.2737,33.1986,-10.0751,73.9781,63.3083,57.2171,-6.0912
0.4,1.01,random,711866,8.0672,85.2610,77.5980,-7.6630,71.7229,86.3471,84.9654,-1.3817
