bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,206996,-0.013735,-0.032234,-0.000813,-3.905260
0.02,0.05,193339,-0.013897,-0.031063,-0.000448,-3.962362
0.05,0.1,183211,-0.013937,-0.029452,-0.000477,-3.978311
0.1,0.2,176031,-0.014071,-0.027886,0.000375,-4.011295
0.2,0.4,136568,-0.013835,-0.024746,0.001806,-3.906504
0.4,1.01,685539,-0.003853,-0.021670,0.014204,-0.708976
