bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,387664,-0.007108,-0.021119,0.004969,-1.120551
0.02,0.05,232093,-0.006833,-0.020146,0.007432,-1.081343
0.05,0.1,145013,-0.006320,-0.020433,0.010054,-1.020065
0.1,0.2,89767,-0.005039,-0.017417,0.011644,-0.872882
0.2,0.4,52464,-0.001603,-0.022045,0.013162,-0.512332
0.4,1.01,674683,-0.000622,-0.050640,0.016920,0.656704
