bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,4901,-0.012847,-0.039707,0.003054,-2.086149
0.02,0.05,4177,-0.012746,-0.041079,-0.000692,-2.057752
0.05,0.1,3759,-0.011773,-0.031509,0.002553,-1.888473
0.1,0.2,3487,-0.011071,-0.031448,0.004057,-1.791759
0.2,0.4,2680,-0.007514,-0.026571,0.006027,-1.216316
0.4,1.01,13609,-0.019334,-0.029661,0.013608,-1.149236
