bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,2672,-0.023934,-0.054545,-0.008510,-2.542357
0.02,0.05,1125,-0.026471,-0.069757,-0.010904,-3.798530
0.05,0.1,1314,-0.027718,-0.062175,0.004246,-4.145668
0.1,0.2,1958,-0.028707,-0.034997,0.000000,-4.421188
0.2,0.4,3192,-0.029539,-0.035529,0.000000,-4.674262
0.4,1.01,22352,-0.012257,-0.034248,0.000000,-2.123600
