bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,18883,0.527587,0.035224,0.483228,0.525380,0.574437,0.000000,0.000000
0.02,0.05,3026,0.526813,0.035485,0.482351,0.524168,0.573074,0.000000,0.000000
0.05,0.1,1285,0.529460,0.032128,0.488133,0.527757,0.568371,0.000000,0.000000
0.1,0.2,999,0.533427,0.031604,0.493707,0.532902,0.570738,0.000000,0.000000
0.2,0.4,993,0.540918,0.028582,0.504418,0.543319,0.571549,0.000000,0.000000
0.4,1.01,7427,0.538426,0.022991,0.504418,0.540915,0.567550,0.000000,0.000000
