bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,821534,99.0816,0.7470,0.4511,-0.2959,3.8258,3.2790,1.5065,-1.7725
0.02,0.05,zero,32061,94.9284,4.1982,6.5001,2.3019,11.6646,11.9647,9.1076,-2.8571
0.05,0.1,zero,7836,72.3966,21.3247,37.2767,15.9520,42.2945,44.9847,45.5462,0.5615
0.1,0.2,zero,7811,46.6137,41.6848,64.8445,23.1596,67.9964,75.0992,77.1220,2.0228
0.2,0.3,zero,6927,34.3583,52.6346,69.9004,17.2658,72.5798,80.2223,81.4638,1.2415
0.3,0.4,zero,7037,26.3465,58.8177,71.0530,12.2353,73.9150,79.7783,80.7162,0.9379
0.4,1.01,zero,698478,0.8162,84.5120,84.7397,0.2276,75.2633,85.9149,85.9573,0.0424
0.0,0.02,random,821534,98.9972,0.7470,0.4534,-0.2936,4.0800,3.2790,1.5435,-1.7355
0.02,0.05,random,32061,94.8099,4.1982,6.5500,2.3518,12.0127,11.9647,9.1139,-2.8508
0.05,0.1,random,7836,72.4860,21.3247,37.6085,16.2838,42.2894,44.9847,45.1889,0.2042
0.1,0.2,random,7811,48.0988,41.6848,64.3067,22.6219,66.8314,75.0992,76.6227,1.5235
0.2,0.3,random,6927,36.1340,52.6346,69.2074,16.5728,70.9773,80.2223,81.1318,0.9095
0.3,0.4,random,7037,27.7817,58.8177,70.4277,11.6101,72.5082,79.7783,80.2899,0.5116
0.4,1.01,random,698478,0.9190,84.5120,84.6392,0.1271,73.5211,85.9149,85.9275,0.0126
