bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,21983,0.000631,-0.011278,0.016176,0.022287
0.02,0.05,526,0.006480,-0.035594,0.022116,0.186040
0.05,0.1,257,-0.000981,0.000000,0.035081,0.013274
0.1,0.2,277,-0.003136,0.000000,0.048690,-0.033139
0.2,0.4,204,0.000033,0.000000,0.064407,0.072038
0.4,1.01,9366,0.042548,0.000000,0.008666,0.978558
