bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,755725,98.7857,0.6846,0.8340,0.1494,4.7420,3.0895,1.8980,-1.1914
0.02,0.05,zero,86878,96.4375,2.6094,5.5469,2.9375,9.4599,8.5050,7.7430,-0.7620
0.05,0.1,zero,24187,88.3574,10.0922,24.0253,13.9331,23.0628,26.2248,29.5944,3.3696
0.1,0.2,zero,15560,71.0411,28.0527,54.6787,26.6260,45.4049,59.9036,66.8638,6.9602
0.2,0.3,zero,10381,59.0791,42.1347,67.3731,25.2384,55.1353,77.1024,82.6992,5.5968
0.3,0.4,zero,9240,53.0087,49.7619,68.7771,19.0152,58.3745,81.1039,85.4113,4.3074
0.4,1.01,zero,679713,5.3448,83.1118,80.8977,-2.2142,70.8460,85.3718,85.3560,-0.0157
0.0,0.02,random,755725,98.6998,0.6846,0.8129,0.1282,4.9679,3.0895,1.9250,-1.1644
0.02,0.05,random,86878,96.2545,2.6094,5.3293,2.7199,9.8529,8.5050,7.7822,-0.7229
0.05,0.1,random,24187,88.1713,10.0922,22.9214,12.8292,23.7235,26.2248,29.4993,3.2745
0.1,0.2,random,15560,70.9897,28.0527,52.2943,24.2416,46.5771,59.9036,66.6774,6.7738
0.2,0.3,random,10381,59.5029,42.1347,64.3002,22.1655,56.0197,77.1024,82.2560,5.1536
0.3,0.4,random,9240,54.0476,49.7619,65.1190,15.3571,59.4156,81.1039,84.9242,3.8203
0.4,1.01,random,679713,6.4966,83.1118,79.6008,-3.5110,71.1570,85.3718,85.3044,-0.0674
