bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,755726,-0.003072,-0.042814,0.001038,-0.771372
0.02,0.05,86876,-0.005107,-0.037622,0.000849,-1.020454
0.05,0.1,24188,-0.010852,-0.033401,-0.001632,-1.742857
0.1,0.2,15560,-0.019686,-0.029033,-0.001301,-2.818817
0.2,0.4,19621,-0.022562,-0.026442,0.001732,-3.068376
0.4,1.01,679713,-0.008895,-0.028016,0.021059,-0.608597
