bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,759155,98.8084,0.7677,0.6225,-0.1452,4.5498,3.3290,1.6733,-1.6557
0.02,0.05,zero,83810,95.3275,3.2275,4.8956,1.6681,11.1030,10.6276,8.1363,-2.4913
0.05,0.1,zero,25331,82.1049,12.8736,22.6205,9.7470,31.1587,32.4267,32.8333,0.4066
0.1,0.2,zero,19151,57.3599,32.1236,50.3472,18.2236,59.5906,67.2706,70.5707,3.3001
0.2,0.3,zero,13726,42.4377,46.1169,62.6184,16.5015,70.0437,81.3201,84.1687,2.8486
0.3,0.4,zero,12399,34.5189,55.0044,67.3845,12.3800,71.7897,84.8536,87.2248,2.3712
0.4,1.01,zero,668112,3.2406,82.3172,81.7293,-0.5879,74.3933,84.9567,84.8121,-0.1446
0.0,0.02,random,759155,98.7519,0.7677,0.6083,-0.1594,4.7489,3.3290,1.7147,-1.6143
0.02,0.05,random,83810,95.3347,3.2275,4.6951,1.4676,11.3831,10.6276,8.2210,-2.4066
0.05,0.1,random,25331,82.5471,12.8736,21.6454,8.7719,31.2510,32.4267,32.7899,0.3632
0.1,0.2,random,19151,58.8899,32.1236,48.0497,15.9261,59.2460,67.2706,70.5237,3.2531
0.2,0.3,random,13726,43.7199,46.1169,59.6459,13.5291,69.6547,81.3201,84.1614,2.8413
0.3,0.4,random,12399,35.9384,55.0044,64.4326,9.4282,71.1864,84.8536,87.1361,2.2824
0.4,1.01,random,668112,3.6063,82.3172,81.1951,-1.1221,74.8173,84.9567,84.8266,-0.1301
