bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,807361,98.7647,0.8003,0.6394,-0.1609,4.6585,3.4018,1.6575,-1.7443
0.02,0.05,zero,47466,95.3461,4.1230,7.3421,3.2191,10.8166,12.6259,10.1989,-2.4270
0.05,0.1,zero,12736,80.5433,17.8470,34.5791,16.7321,34.6027,42.5722,45.0220,2.4497
0.1,0.2,zero,11851,61.9695,37.8871,61.4041,23.5170,57.1125,74.9473,79.3266,4.3794
0.2,0.3,zero,9824,53.5220,48.0049,65.0957,17.0908,61.4943,81.4943,84.5175,3.0232
0.3,0.4,zero,9297,46.9937,55.7814,66.8495,11.0681,63.1236,82.6718,85.2426,2.5707
0.4,1.01,zero,683149,5.4669,83.7235,80.5272,-3.1962,67.1573,85.6630,85.6150,-0.0480
0.0,0.02,random,807361,98.6858,0.8003,0.6412,-0.1590,4.8996,3.4018,1.6800,-1.7218
0.02,0.05,random,47466,95.2029,4.1230,7.2620,3.1391,11.2729,12.6259,10.2832,-2.3427
0.05,0.1,random,12736,80.2999,17.8470,34.3436,16.4965,35.2010,42.5722,45.0691,2.4969
0.1,0.2,random,11851,61.9441,37.8871,60.8641,22.9770,57.9580,74.9473,79.5545,4.6072
0.2,0.3,random,9824,53.9699,48.0049,63.8640,15.8591,61.9686,81.4943,84.5582,3.0639
0.3,0.4,random,9297,48.0155,55.7814,65.5373,9.7558,63.4484,82.6718,85.2856,2.6137
0.4,1.01,random,683149,5.9025,83.7235,80.0533,-3.6702,67.7401,85.6630,85.6390,-0.0240
