bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,787016,97.7328,0.6611,0.3013,-0.3598,8.4279,3.0602,1.3338,-1.7264
0.02,0.05,zero,50313,91.6145,1.9100,1.5821,-0.3279,20.2874,6.6206,4.1580,-2.4626
0.05,0.1,zero,13762,78.2299,7.1138,7.6370,0.5232,40.3473,17.2286,15.6009,-1.6277
0.1,0.2,zero,9468,58.1432,21.5463,22.9299,1.3836,60.9273,41.6139,40.8217,-0.7921
0.2,0.3,zero,6286,45.3707,37.0029,35.9211,-1.0818,71.7404,60.9768,60.1018,-0.8750
0.3,0.4,zero,5842,37.8637,47.3126,43.3756,-3.9370,74.6046,69.0688,68.6922,-0.3766
0.4,1.01,zero,708997,1.5068,84.5480,84.0559,-0.4921,71.8408,86.1988,85.8943,-0.3045
0.0,0.02,random,787016,97.7164,0.6611,0.3001,-0.3610,8.4864,3.0602,1.3399,-1.7203
0.02,0.05,random,50313,91.5509,1.9100,1.5662,-0.3438,20.4389,6.6206,4.1739,-2.4467
0.05,0.1,random,13762,78.1790,7.1138,7.4553,0.3415,40.5363,17.2286,15.5428,-1.6858
0.1,0.2,random,9468,58.2383,21.5463,22.6236,1.0773,61.1090,41.6139,40.7372,-0.8766
0.2,0.3,random,6286,45.3866,37.0029,35.6825,-1.3204,71.7786,60.9768,60.0541,-0.9227
0.3,0.4,random,5842,37.9664,47.3126,43.1017,-4.2109,74.6388,69.0688,68.6238,-0.4451
0.4,1.01,random,708997,1.5078,84.5480,84.0448,-0.5032,71.7391,86.1988,85.8932,-0.3056
