bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,807766,0.161727,0.047406,0.110330,0.156332,0.217528,0.837141,0.000079
0.02,0.05,34228,0.156022,0.082059,0.091332,0.140466,0.229927,0.819008,0.002834
0.05,0.1,11453,0.149835,0.127363,0.058004,0.126692,0.213391,0.875666,0.010827
0.1,0.2,9201,0.159200,0.184271,0.013752,0.118360,0.268692,0.854364,0.022389
0.2,0.4,13469,0.156986,0.205183,0.011113,0.109202,0.473009,0.853441,0.028733
0.4,1.01,705567,0.102287,0.093357,0.015506,0.095452,0.210749,0.882346,0.002122
