bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,765389,-0.004660,-0.038781,0.000925,-0.968233
0.02,0.05,75985,-0.005439,-0.030369,0.003174,-0.996154
0.05,0.1,17846,-0.008916,-0.027720,0.009173,-1.304831
0.1,0.2,9772,-0.018156,-0.024610,0.013824,-2.239081
0.2,0.4,13829,-0.023185,-0.023488,0.016987,-2.665666
0.4,1.01,698863,-0.008798,-0.023520,0.030917,-0.710515
