condition,total_tokens,valid_tokens,acc_normal,acc_variant,acc_normal_pct,acc_variant_pct,c2c,c2w,w2c,w2w,c2c_pct,c2w_pct,w2c_pct,w2w_pct,net_acc_delta_pct
zero,1582560,1581684,604487,578151,38.2179,36.5529,565550,38937,12601,964596,35.7562,2.4617,0.7967,60.9854,-1.6651
random,1582560,1581684,604487,579570,38.2179,36.6426,566902,37585,12668,964529,35.8417,2.3763,0.8009,60.9811,-1.5753
