bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,481563,97.9407,0.5866,0.3528,-0.2338,6.5644,2.5816,1.4551,-1.1265
0.02,0.05,zero,212387,96.7818,0.9177,0.6267,-0.2910,8.5049,3.5958,2.1103,-1.4855
0.05,0.1,zero,104255,94.4693,1.8560,1.5126,-0.3434,12.1247,5.6391,4.0708,-1.5683
0.1,0.2,zero,51515,88.2986,5.8333,5.1325,-0.7008,21.3348,13.5203,11.2278,-2.2925
0.2,0.3,zero,17031,74.8224,18.3430,15.3485,-2.9945,39.3529,34.0086,31.0140,-2.9945
0.3,0.4,zero,10385,61.8199,33.7795,26.8079,-6.9716,55.2951,55.3394,51.9114,-3.4280
0.4,1.01,zero,704548,5.6201,83.0222,79.7771,-3.2451,76.6788,85.4590,85.1499,-0.3091
0.0,0.02,random,481563,97.8939,0.5866,0.3584,-0.2282,6.6764,2.5816,1.4617,-1.1199
0.02,0.05,random,212387,96.7230,0.9177,0.6177,-0.2999,8.6371,3.5958,2.1197,-1.4761
0.05,0.1,random,104255,94.3542,1.8560,1.4676,-0.3885,12.2670,5.6391,4.0689,-1.5702
0.1,0.2,random,51515,88.2714,5.8333,4.9733,-0.8599,21.4757,13.5203,11.1890,-2.3314
0.2,0.3,random,17031,74.8811,18.3430,14.8553,-3.4878,39.3201,34.0086,30.7733,-3.2353
0.3,0.4,random,10385,62.1570,33.7795,26.1531,-7.6264,55.1834,55.3394,51.4974,-3.8421
0.4,1.01,random,704548,5.9471,83.0222,79.4196,-3.6026,76.5310,85.4590,85.0934,-0.3656
