bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,375287,-0.005346,-0.029360,0.002104,-1.612119
0.02,0.05,227234,-0.005120,-0.026620,0.003608,-1.510552
0.05,0.1,142229,-0.004735,-0.023711,0.006192,-1.371587
0.1,0.2,87589,-0.004074,-0.017714,0.009274,-1.160330
0.2,0.4,47160,-0.002471,-0.015838,0.011378,-0.731057
0.4,1.01,702185,0.002300,-0.020559,0.020919,0.535751
