bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,816746,0.001875,-0.028624,0.001683,0.490837
0.02,0.05,32582,0.001347,-0.009600,0.006042,0.312378
0.05,0.1,8759,0.002655,-0.005770,0.011387,0.544960
0.1,0.2,8296,-0.000528,-0.004279,0.013661,0.061761
0.2,0.4,14431,-0.002418,-0.005152,0.018438,-0.261815
0.4,1.01,700870,-0.009344,-0.006084,0.027552,-0.264052
