bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,481563,-0.004108,-0.029758,0.001931,-1.242403
0.02,0.05,212387,-0.003713,-0.025522,0.003304,-1.096033
0.05,0.1,104255,-0.003055,-0.021856,0.006279,-0.893378
0.1,0.2,51515,-0.002075,-0.019079,0.008939,-0.575624
0.2,0.4,27416,-0.001951,-0.018565,0.012266,-0.439550
0.4,1.01,704548,-0.000773,-0.023642,0.022239,0.123026
