bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,243611,96.6923,0.8009,0.4852,-0.3157,9.5009,3.1698,2.0668,-1.1030
0.02,0.05,zero,206417,95.8128,1.0799,0.6526,-0.4273,10.7030,3.9420,2.5187,-1.4233
0.05,0.1,zero,176594,94.4545,1.6994,0.9479,-0.7514,12.4903,5.5013,3.4441,-2.0573
0.1,0.2,zero,149332,91.7847,3.3744,1.7672,-1.6072,15.9911,9.2679,5.9766,-3.2913
0.2,0.3,zero,64719,87.2773,7.3240,3.5755,-3.7485,21.9605,17.1773,11.2672,-5.9102
0.3,0.4,zero,37059,81.8641,13.6566,6.1308,-7.5258,29.4957,28.0445,18.8213,-9.2231
0.4,1.01,zero,703952,22.0937,76.2269,61.0804,-15.1465,70.2003,81.0523,75.4466,-5.6056
0.0,0.02,random,243611,96.6360,0.8009,0.4774,-0.3235,9.6633,3.1698,2.0459,-1.1239
0.02,0.05,random,206417,95.7097,1.0799,0.6395,-0.4404,10.8720,3.9420,2.5240,-1.4180
0.05,0.1,random,176594,94.3656,1.6994,0.8919,-0.8075,12.6543,5.5013,3.4203,-2.0810
0.1,0.2,random,149332,91.7580,3.3744,1.6788,-1.6956,16.1182,9.2679,5.8829,-3.3851
0.2,0.3,random,64719,87.1722,7.3240,3.4009,-3.9231,22.0600,17.1773,11.0601,-6.1172
0.3,0.4,random,37059,81.8209,13.6566,5.8690,-7.7876,29.5108,28.0445,18.4274,-9.6171
0.4,1.01,random,703952,22.7439,76.2269,60.3727,-15.8542,69.9788,81.0523,74.9239,-6.1284
