bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,728220,97.8428,0.6479,0.3027,-0.3452,7.8793,2.8980,1.3488,-1.5493
0.02,0.05,zero,88879,93.8737,1.5268,0.9980,-0.5288,15.9347,5.3736,3.1211,-2.2525
0.05,0.1,zero,25974,84.4652,4.8972,4.6239,-0.2734,31.1889,12.1275,10.4951,-1.6324
0.1,0.2,zero,14830,67.4376,16.2441,14.5246,-1.7195,52.0351,31.2677,30.0202,-1.2475
0.2,0.3,zero,8279,51.5763,32.3107,26.9839,-5.3267,67.3149,53.4002,52.4943,-0.9059
0.3,0.4,zero,7071,42.0591,45.2694,39.0751,-6.1943,74.0206,65.9454,65.1817,-0.7637
0.4,1.01,zero,708431,2.2955,84.2791,83.0427,-1.2364,73.9716,85.9883,85.7242,-0.2641
0.0,0.02,random,728220,97.8178,0.6479,0.3010,-0.3469,7.9660,2.8980,1.3521,-1.5460
0.02,0.05,random,88879,93.8174,1.5268,0.9924,-0.5344,16.1152,5.3736,3.1087,-2.2649
0.05,0.1,random,25974,84.3497,4.8972,4.5777,-0.3196,31.4291,12.1275,10.4990,-1.6286
0.1,0.2,random,14830,67.2893,16.2441,14.3358,-1.9083,52.2886,31.2677,29.9663,-1.3014
0.2,0.3,random,8279,51.8420,32.3107,26.6095,-5.7012,67.3221,53.4002,52.3493,-1.0509
0.3,0.4,random,7071,42.2854,45.2694,38.8347,-6.4347,73.9047,65.9454,65.0544,-0.8910
0.4,1.01,random,708431,2.3205,84.2791,83.0058,-1.2732,73.9289,85.9883,85.7117,-0.2767
