bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,2983,96.2789,7.0064,2.1790,-4.8274,10.5732,25.3101,7.8445,-17.4656
0.02,0.05,zero,3133,95.7549,9.0967,2.1704,-6.9263,11.5672,28.3754,8.6818,-19.6936
0.05,0.1,zero,3405,93.6858,10.4552,3.0543,-7.4009,13.3392,30.2496,10.7195,-19.5301
0.1,0.2,zero,3937,93.1928,14.4272,3.6068,-10.8204,14.9251,35.9157,13.5128,-22.4028
0.2,0.3,zero,2332,91.5523,20.4117,5.0172,-15.3945,17.5643,43.0103,17.1955,-25.8148
0.3,0.4,zero,1570,88.8535,27.8981,6.7516,-21.1465,19.8599,49.1720,20.3185,-28.8535
0.4,1.01,zero,15253,30.0859,83.9310,68.2882,-15.6428,48.9595,90.4412,79.8400,-10.6012
0.0,0.02,random,2983,96.2454,7.0064,2.1455,-4.8609,10.6202,25.3101,7.9785,-17.3315
0.02,0.05,random,3133,95.9464,9.0967,2.2662,-6.8305,11.5097,28.3754,8.8414,-19.5340
0.05,0.1,random,3405,93.7445,10.4552,3.0543,-7.4009,13.1747,30.2496,10.1909,-20.0587
0.1,0.2,random,3937,93.4976,14.4272,3.5052,-10.9220,14.8336,35.9157,13.4874,-22.4282
0.2,0.3,random,2332,91.7667,20.4117,5.0172,-15.3945,17.5986,43.0103,17.1527,-25.8576
0.3,0.4,random,1570,89.6178,27.8981,6.7516,-21.1465,19.5159,49.1720,20.0637,-29.1083
0.4,1.01,random,15253,30.0531,83.9310,68.2161,-15.7149,48.9845,90.4412,79.5975,-10.8438
