bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,5497,-0.052831,-0.162780,-0.007945,-5.708639
0.02,0.05,2356,-0.064981,-0.169766,-0.007259,-7.254874
0.05,0.1,2378,-0.054357,-0.144482,-0.020911,-6.448754
0.1,0.2,3209,-0.048212,-0.119721,-0.002751,-5.932899
0.2,0.4,4852,-0.045050,-0.091350,-0.009008,-5.890217
0.4,1.01,14321,-0.078088,-0.116217,0.014228,-8.942347
