bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,706114,96.9406,0.6305,0.3196,-0.3109,8.4915,2.8716,1.4772,-1.3944
0.02,0.05,zero,112665,93.9032,1.5382,0.7971,-0.7411,13.0679,5.4338,2.9787,-2.4551
0.05,0.1,zero,30869,87.8746,5.0795,2.9641,-2.1154,22.6324,12.9191,8.9151,-4.0040
0.1,0.2,zero,13713,72.8433,19.2664,11.1500,-8.1164,44.4396,39.1672,30.5914,-8.5758
0.2,0.3,zero,7228,59.9336,40.0249,21.6796,-18.3453,62.4045,66.4361,54.0952,-12.3409
0.3,0.4,zero,6504,53.3979,51.7835,27.4754,-24.3081,68.1550,77.1371,65.4828,-11.6544
0.4,1.01,zero,704591,9.2502,84.2196,75.9520,-8.2676,77.1956,86.0377,84.8359,-1.2018
0.0,0.02,random,706114,96.7825,0.6305,0.3236,-0.3069,8.7877,2.8716,1.4969,-1.3747
0.02,0.05,random,112665,93.6573,1.5382,0.7740,-0.7642,13.4551,5.4338,2.9601,-2.4737
0.05,0.1,random,30869,87.5247,5.0795,2.7957,-2.2838,22.9888,12.9191,8.8373,-4.0818
0.1,0.2,random,13713,72.9891,19.2664,10.4426,-8.8237,44.3885,39.1672,30.0591,-9.1081
0.2,0.3,random,7228,60.7084,40.0249,20.3376,-19.6873,61.8318,66.4361,53.0991,-13.3370
0.3,0.4,random,6504,54.4280,51.7835,26.3223,-25.4613,67.4323,77.1371,64.4526,-12.6845
0.4,1.01,random,704591,10.0844,84.2196,75.1006,-9.1190,76.7989,86.0377,84.5950,-1.4427
