bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,2154,0.571633,0.045418,0.515534,0.567562,0.636507,0.000000,0.000000
0.02,0.05,2432,0.571820,0.045510,0.515397,0.568313,0.637797,0.000000,0.000000
0.05,0.1,3029,0.572946,0.046395,0.515639,0.567070,0.640558,0.000000,0.000000
0.1,0.2,3799,0.571773,0.045911,0.513552,0.567047,0.637987,0.000000,0.000000
0.2,0.4,4352,0.571667,0.044859,0.516333,0.566413,0.636629,0.000000,0.000000
0.4,1.01,16847,0.560480,0.036051,0.522885,0.554690,0.608467,0.000000,0.000000
