bin_left,bin_right,count,gate_mean,gate_std,gate_p10,gate_p50,gate_p90,low_gate_frac,high_gate_frac
0.0,0.02,19437,0.492783,0.035517,0.447815,0.491188,0.538667,0.000000,0.000000
0.02,0.05,1832,0.486441,0.038584,0.436990,0.482948,0.537702,0.000000,0.000000
0.05,0.1,666,0.485826,0.042117,0.432801,0.481463,0.541492,0.000000,0.000000
0.1,0.2,365,0.478915,0.039922,0.428763,0.475860,0.538931,0.000000,0.000000
0.2,0.4,324,0.488825,0.044436,0.435909,0.483671,0.546038,0.000000,0.000000
0.4,1.01,9989,0.549954,0.028499,0.524301,0.548601,0.584886,0.000000,0.000000
