bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,510684,-0.005626,-0.021149,0.003292,-0.816957
0.02,0.05,211969,-0.005396,-0.020017,0.006839,-0.789971
0.05,0.1,96699,-0.005060,-0.019864,0.009707,-0.769491
0.1,0.2,46778,-0.003733,-0.020017,0.011433,-0.667318
0.2,0.4,29883,-0.000348,-0.022909,0.013275,-0.434783
0.4,1.01,685671,-0.001223,-0.056017,0.017654,0.535349
