bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,186148,-0.009279,-0.026642,0.003773,-2.594206
0.02,0.05,180662,-0.009114,-0.024985,0.003904,-2.533964
0.05,0.1,177395,-0.008999,-0.024102,0.005927,-2.497942
0.1,0.2,175053,-0.008649,-0.021580,0.006824,-2.385131
0.2,0.4,138600,-0.007437,-0.019525,0.007923,-2.053112
0.4,1.01,723826,0.002735,-0.025675,0.015513,1.060983
