token_id,count,acc
532,25,0.0
533,11,0.0
534,2,0.0
535,13,0.0
536,29,0.0
537,3,0.0
538,1,0.0
539,22,0.0
540,14,0.0
541,3,0.0
542,10,0.0
543,25,0.0
544,57,0.0
545,16,0.0
546,17,0.0
547,19,0.0
548,4,0.0
549,34,0.0
550,13,0.0
551,37,0.0
552,11,0.0
553,22,0.0
554,8,0.0
555,2,0.0
556,44,0.022727272727272728
557,40,0.0
558,1,0.0
559,6,0.0
560,13,0.0
561,95,0.4842105263157895
564,2,0.0
565,14,0.0
566,7,0.0
567,6,0.0
568,1,0.0
569,17,0.0
570,8,0.0
571,13,0.0
572,8,0.0
573,12,0.0
575,50,0.0
576,35,0.0
577,10,0.0
579,10,0.0
580,2,0.0
581,9,0.0
582,8,0.0
583,23,0.0
584,2,0.0
585,3,0.0
587,7,0.0
588,12,0.0
589,9,0.0
590,2,0.0
591,6,0.0
592,40,0.0
593,2,0.0
595,22,0.0
596,25,0.0
597,1,0.0
599,48,0.020833333333333332
600,12,0.0
602,3,0.0
603,1,0.0
604,13,0.0
605,7,0.0
606,1,0.0
607,21,0.0
608,5,0.0
609,19,0.0
610,8,0.0
611,12,0.0
613,3,0.0
614,26,0.0
615,9,0.0
616,40,0.0
617,19,0.0
618,18,0.0
619,5,0.0
620,7,0.0
621,25,0.0
622,1,0.0
623,9,0.0
624,5,0.0
625,10,0.0
626,14,0.0
627,2,0.0
628,12,0.0
629,52,0.3076923076923077
631,25,0.0
632,12,0.0
633,11,0.0
634,16,0.0
635,1,0.0
636,12,0.0
637,15,0.0
638,2,0.0
639,26,0.0
640,12,0.0
641,9,0.0
642,14,0.0
644,40,0.0
645,9,0.0
646,1,0.0
647,18,0.0
648,17,0.0
651,2,0.0
652,4,0.0
653,12,0.0
654,17,0.0
656,15,0.0
657,29,0.034482758620689655
658,15,0.0
659,5,0.0
660,8,0.0
662,22,0.0
664,10,0.0
665,21,0.0
666,3,0.0
668,3,0.0
669,11,0.0
670,1,0.0
671,1,0.0
673,1,0.0
676,2,0.0
677,2,0.0
678,17,0.0
679,29,0.0
680,2,0.0
681,2,0.0
682,28,0.0
683,12,0.0
686,26,0.0
687,9,0.0
688,28,0.0
689,2,0.0
691,1,0.0
692,5,0.0
694,28,0.0
695,27,0.0
696,15,0.0
697,21,0.0
699,4,0.0
700,17,0.0
701,18,0.0
702,28,0.0
703,25,0.0
704,84,0.023809523809523808
705,25,0.0
708,7,0.0
709,4,0.0
710,11,0.0
711,20,0.0
712,3,0.0
713,22,0.0
714,31,0.03225806451612903
715,22,0.0
716,18,0.0
717,3,0.0
718,4,0.0
719,25,0.0
720,4,0.0
721,10,0.0
722,2,0.0
723,7,0.0
725,23,0.043478260869565216
726,2,0.0
727,6,0.0
728,1,0.0
730,23,0.0
731,10,0.0
732,1,0.0
733,3,0.0
734,5,0.0
735,3,0.0
736,26,0.0
737,9,0.0
738,20,0.0
739,4,0.0
740,4,0.0
741,20,0.0
742,12,0.0
744,3,0.0
745,4,0.0
746,25,0.0
748,10,0.0
749,24,0.0
750,9,0.0
751,1,0.0
752,2,0.0
753,16,0.0
755,22,0.0
756,16,0.0
757,18,0.0
758,11,0.0
759,15,0.0
760,2,0.0
761,9,0.0
762,1,0.0
763,7,0.0
764,14,0.0
765,9,0.0
766,17,0.0
767,11,0.0
768,12,0.0
769,26,0.0
770,5,0.0
773,3,0.0
774,16,0.0
775,24,0.0
