token_id,count,margin_on_mean,margin_off_mean,delta_margin_mean
117,28,0.0166791488549539,0.041122112423181534,2.821877649852208
120,5,0.026379749178886414,0.018748173862695693,3.0519154548645018
121,7,0.014287613731409823,0.010941975084798676,2.0221674101693288
122,2,0.005194185301661491,0.01594805158674717,4.624866366386414
123,24,0.03564009737844268,0.02405723308523496,3.0959434111913047
124,20,0.01694873422384262,0.01996949128806591,2.415265655517578
125,21,0.03038522441472326,0.04563289419526145,2.5517731053488597
126,10,0.00921025574207306,0.031396111287176606,2.695367217063904
127,14,0.011824067415935653,0.01279771447713886,3.2496262959071567
128,9,0.017181088216602802,0.021374680308832064,1.4462767706976996
129,12,0.018450532108545303,0.03493832672635714,2.9234487215677896
131,10,0.024113525450229645,0.02177221979945898,2.158603239059448
132,17,0.018237191471545136,0.02618971072575625,2.5285228280460132
134,11,0.03473375720733946,0.020481565967202187,2.2589092471382837
135,1,0.01638749986886978,0.023128047585487366,3.996798515319824
136,6,0.024037900070349377,0.029225607092181843,2.968994418780009
137,6,0.014112644673635563,0.018784632285435993,3.3258745272954306
138,13,0.014947327355352731,0.021330287536749475,2.36684304017287
140,3,0.006038070345918338,0.01616434007883072,2.469410498936971
141,1,0.11396153271198273,0.014805823564529419,-0.46410369873046875
142,27,0.03015009041323706,0.02501816909622263,1.5768879431265372
143,20,0.028436779323965312,0.02490973034873605,2.8481542348861693
146,6,0.013712125519911448,0.024550021315614384,2.6576549212137857
147,13,0.0175369530916214,0.02007016224356798,1.243320501767672
148,9,0.04292413302593761,0.020409137424495485,2.851012017991808
149,3,0.011422477662563324,0.0119377834101518,3.7044039567311606
150,3,0.2723831261197726,0.0262028972307841,4.712461789449056
151,14,0.14912069269589015,0.11977163595812661,1.7230915342058455
152,18,0.012377419819434484,0.023690775864654116,2.1573740906185574
153,7,0.005665943824819156,0.019851687497326305,2.9603308609553745
154,38,0.03115068944661241,0.03717293825588728,3.3025598776967904
155,7,0.010266432405582495,0.00876411609351635,1.4684470381055559
156,64,0.3221462517976761,0.3017069958150387,4.4804699420928955
157,10,0.008448600955307483,0.014760195463895797,2.401681637763977
158,31,0.03034743570512341,0.02864614898158658,3.038604413309405
159,30,0.10081588427225749,0.060613489647706346,2.0425326506296795
164,5,0.029299549758434296,0.0085370235145092,1.404054307937622
165,115,0.3126092869302501,0.2292513142461362,3.3542201166567596
166,15,0.020904100934664407,0.02463921916981538,2.764504146575928
167,1,0.011053547263145447,0.03691759705543518,1.6030864715576172
169,2,0.007174540311098099,0.0008691661059856415,1.3417890071868896
170,1,0.021890167146921158,0.0032811239361763,1.8803277015686035
172,4,0.005530828144401312,0.03529472183436155,2.6346935033798218
173,7,0.01817652476685388,0.010036339185067586,2.045959949493408
175,23,0.018885584183685158,0.015025762436182602,2.252130995626035
