token_id,count,margin_on_mean,margin_off_mean,delta_margin_mean
103,3,0.02679808686176936,0.043943035105864205,0.5399077733357748
104,5,0.10632395818829536,0.029298948496580123,6.138390731811524
105,34,0.14441822074791966,0.1459763576002682,4.879157683428596
106,16,0.15336336754262447,0.16311393957585096,4.352864444255829
107,26,0.11202443391084671,0.10879257149421252,5.272894859313965
108,7,0.06739467994443007,0.0765572903411729,5.9611648832048685
109,13,0.23667838653692833,0.09854515584615561,4.111395542438213
110,17,0.08251909078920588,0.07457256667754229,4.1232892765718345
112,34,0.18557711033260121,0.0743657788809608,4.419234836802763
113,16,0.05665302602574229,0.10357544803991914,4.54252964258194
115,9,0.018848890024754737,0.039639714691374034,5.265633000267877
116,33,0.1597809358076616,0.13762956044890665,4.615040360075055
117,28,0.07395873431648527,0.07024070913238185,5.550190312521798
120,5,0.03293187916278839,0.21003825068473816,6.093675708770752
121,7,0.08483224521790232,0.06401527779442924,5.333517278943743
122,2,0.021971220150589943,0.011666897684335709,8.909198760986328
123,24,0.13516141784687838,0.1133118284245332,5.631618618965149
124,20,0.09647774249315262,0.07523702383041382,5.214032173156738
125,21,0.1213570066860744,0.15495264530181885,5.533483141944522
126,10,0.1361895300447941,0.088295229524374,5.085097742080689
127,14,0.09793505232248988,0.07166436367801257,5.0735935143062045
128,9,0.032299001390735306,0.045365409925580025,3.6692193614112005
129,12,0.06615158667167027,0.09121864164868991,4.279162844022115
131,10,0.0681892029941082,0.06429922208189964,5.168964672088623
132,17,0.14774220239590197,0.1018633386668037,4.182929095099954
134,11,0.17030114037069408,0.10072686184536327,4.360514944249934
135,1,0.056313954293727875,0.029006943106651306,5.169234752655029
136,6,0.06611188439031442,0.11075844615697861,4.944560130437215
137,6,0.11060400897016127,0.08854674423734347,7.241929531097412
138,13,0.06721935048699379,0.10769353004602286,4.805393108954797
140,3,0.06284956509868304,0.023156245549519856,3.6585845947265625
141,1,0.05207763612270355,0.08601304888725281,0.9015512466430664
142,27,0.14654831533078794,0.11212413840823704,3.1474589241875544
143,20,0.11749591175466775,0.12536489740014076,5.295069909095764
146,6,0.02348092446724574,0.09804157788554828,5.682730436325073
147,13,0.07012333434361678,0.1775418107326214,3.354612863980807
148,9,0.15501291884316337,0.08569391402933332,4.159472783406575
149,3,0.10133656859397888,0.02001233274737994,6.05694039662679
150,3,0.34625114252169925,0.07318019618590672,6.791813055674235
151,14,0.2453323964561735,0.28082514234951567,3.220870086124965
152,18,0.15809026112159094,0.08202984597947863,5.23851392004225
153,7,0.02027648368052074,0.04414415253060205,4.805984156472342
154,38,0.1686716283622541,0.08661350529444845,4.986050655967311
155,7,0.01898123962538583,0.09399753915412086,3.491079807281494
156,64,0.4126417189836502,0.39973877370357513,7.05158144235611
157,10,0.13171503581106664,0.12761106640100478,4.940724277496338
158,31,0.11413832825999107,0.07692994706092342,5.204735079119282
159,30,0.23864940653244654,0.2586288690567017,4.457357279459635
164,5,0.0818464607000351,0.07556726634502411,4.740274047851562
165,115,0.4418055078257685,0.3593259811401367,5.057134611710258
166,15,0.13482040166854858,0.0922045961022377,5.0156852086385095
167,1,0.18958649039268494,0.05691160261631012,0.8423237800598145
169,2,0.03078223019838333,0.008283812552690506,0.8360223770141602
170,1,0.02938191220164299,0.002429284155368805,4.816471099853516
172,4,0.012882717419415712,0.0893399715423584,6.226459264755249
173,7,0.1496299978877817,0.041644180459635596,4.656305176871164
175,23,0.10613001445713251,0.07733988114025282,5.610408492710279
176,13,0.10040488896461633,0.05449013469310907,7.1801389914292555
178,13,0.11309925696024528,0.08501964750198218,2.886544887836163
179,23,0.08280015510061513,0.15683776788089587,3.309338072071905
180,5,0.07199196554720402,0.04464257135987282,6.804178905487061
181,5,0.013101121410727501,0.10834456235170364,6.0921735763549805
182,10,0.10676472112536431,0.07552911154925823,5.839008378982544
183,23,0.15180000905757365,0.08828123691289322,5.057690247245457
184,30,0.2259583055973053,0.0633267988761266,4.546180725097656
185,11,0.2438695105639371,0.31811368465423584,2.8360290093855425
186,11,0.06435767425732179,0.08488898792050102,4.671000740744851
187,37,0.3443396953312126,0.39055413088283025,6.2859378505397485
189,2,0.09959133341908455,0.3194386437535286,4.319730281829834
190,2,0.10873260721564293,0.13724952191114426,3.0570449829101562
191,30,0.19785512685775758,0.09299938579400381,4.117099396387736
192,12,0.07274250996609528,0.05958836153149605,4.716875076293945
195,1,0.05596388131380081,0.052702076733112335,3.147226333618164
196,7,0.107845667217459,0.060192591909851344,3.187361921582903
197,17,0.15592415762298248,0.07330070216866101,4.514603390413172
198,8,0.06401927419938147,0.05679653724655509,6.158203184604645
200,26,0.13893578258844522,0.10582443326711655,4.140511292677659
201,4,0.05011207703500986,0.11675794050097466,6.031898617744446
202,47,0.21914139453400958,0.11155145726305374,5.251168109000997
203,30,0.09783031139522791,0.06356081118186314,5.179823239644368
204,5,0.5137704610824585,0.40879073441028596,7.014883613586425
205,22,0.07870700278065422,0.08644594184376976,4.941851572556929
206,4,0.04642473626881838,0.04314190708100796,4.997556924819946
208,7,0.05874948150345257,0.06797448758568082,3.037116595676967
209,15,0.1889210303624471,0.19154689013957976,4.3648682276407875
210,8,0.19050533883273602,0.09945246484130621,6.296241402626038
211,43,0.19574121333831965,0.11560631907263468,5.023011141045149
212,5,0.05870399326086044,0.0660925805568695,5.598088359832763
213,16,0.10643881640862674,0.09603129210881889,6.053497403860092
214,37,0.21440051375208674,0.16909399548092405,5.22080472997717
215,25,0.11476065933704377,0.0992543888092041,5.177990493774414
216,2,0.028391370549798012,0.04443452134728432,4.104771614074707
217,37,0.1097742792319607,0.09137444902916213,5.589194220465583
218,12,0.08488823473453522,0.06428882541755836,4.5433963139851885
219,16,0.3530195578932762,0.43607932329177856,9.300575256347656
220,5,0.05083404816687107,0.0670677162706852,4.908700370788575
221,20,0.23275718092918396,0.1323105588555336,2.6382094621658325
222,37,0.14395444336775187,0.14850040786975138,3.9717795397784257
224,75,0.5554141680399577,0.5574129168192545,2.9140711720784505
225,24,0.10798769444227219,0.08413561495641868,4.67674986521403
226,1,0.013506054878234863,0.36806681752204895,11.056474685668945
227,1,0.028955012559890747,0.41135281324386597,9.158010482788086
228,4,0.14262638241052628,0.07670704927295446,4.205238461494446
230,29,0.10962152275545843,0.10482595501274898,5.5398611529120085
231,15,0.08784560759862264,0.16721718659003576,4.1863253275553385
232,4,0.04702064860612154,0.06830980069935322,4.4067230224609375
233,4,0.030606193467974663,0.02101048454642296,3.4302432537078857
234,10,0.09079408831894398,0.05911906324326992,5.359383487701416
235,2,0.07208848372101784,0.03009011782705784,5.02565610408783
236,12,0.16099673447509608,0.13835692033171654,3.8129260540008545
239,22,0.06015121259472587,0.07959162308411165,4.848152160644531
241,6,0.22128838300704956,0.08986288805802663,4.313133796056111
243,6,0.06913719698786736,0.037434628854195275,4.5347574551900225
244,131,0.6022615905936438,0.534562504018536,4.692953881416612
245,2,0.0033924635499715805,0.05873974226415157,6.473352432250977
246,1,0.0070357248187065125,0.0011922270059585571,10.229057312011719
248,24,0.07742689487834771,0.1389762063821157,2.812635660171509
249,2,0.07429404929280281,0.04530975967645645,2.2056896686553955
250,2,0.002999609336256981,0.03815755248069763,2.7003231048583984
252,33,0.1201688131938378,0.1365894711378849,3.136823394081809
253,20,0.1269894141703844,0.11153925396502018,4.986989855766296
254,2,0.001814320683479309,0.029267409816384315,4.857357978820801
256,2,0.004389754496514797,0.017153143882751465,5.622739315032959
257,17,0.11713631582610748,0.1659111358663615,5.059121356290929
258,11,0.07917509160258553,0.12385132265361873,3.3815248662775215
260,19,0.13825047878842606,0.09488658450151745,4.985396058935868
261,4,0.020604800432920456,0.08247283473610878,6.260314226150513
262,2,0.01437065564095974,0.04518192261457443,6.533569812774658
263,6,0.02884053687254588,0.055016808211803436,5.008815288543701
264,2,0.020426973700523376,0.01368115097284317,7.3045878410339355
265,6,0.09844255944093068,0.20254312952359518,6.063163598378499
267,38,0.29014423019007635,0.3156534684331794,4.05034707721911
268,24,0.13049271050840616,0.11668813601136208,5.8074961105982466
269,41,0.13883656626794397,0.08842248596796175,6.315644706167826
270,15,0.11568532312909761,0.08609249070286751,3.636990292867025
271,12,0.06289044364045064,0.08673237512509029,4.113540808359782
272,3,0.008566576987504959,0.040002450346946716,3.2351112365722656
273,4,0.007519243750721216,0.028974879533052444,7.456193804740906
274,15,0.12465741833051046,0.08813544561465582,4.95815699895223
275,1,0.030737213790416718,0.0020363684743642807,2.1977500915527344
276,19,0.12456157842749044,0.11750641386759908,5.5542145779258325
277,8,0.03616517502814531,0.10515987407416105,5.415954768657684
279,2,0.0678747147321701,0.021428648382425308,5.088809490203857
280,6,0.1970297240962585,0.10654245503246784,5.244601488113403
281,68,0.319673850255854,0.15348068405600154,5.189905727610869
282,8,0.027011803351342678,0.04465469345450401,6.725257039070129
285,1,0.08814775943756104,0.9775817394256592,4.879354476928711
286,9,0.030595177577601537,0.136488762166765,4.537228849199083
288,54,0.25712771989681105,0.263676721740652,6.960900377344202
289,26,0.11664066606989273,0.09840097049107918,5.053301077622634
290,7,0.09760927887899536,0.0992227526647704,6.862797669001988
291,15,0.1749578649799029,0.12040631274382273,5.277708053588867
292,8,0.007839539321139455,0.07318213675171137,6.554186820983887
293,11,0.07038117064671083,0.10575356740843166,4.993455279957164
294,7,0.044483360435281484,0.0451132846730096,6.401408740452358
295,4,0.03020983189344406,0.09367990680038929,4.181943416595459
296,10,0.03609297387301922,0.04636084735393524,5.791877126693725
297,28,0.08289569988846779,0.06819284175123487,4.308164358139038
298,18,0.18701864696211284,0.10157926525506708,6.0946460829840765
299,4,0.032271272502839565,0.11196671426296234,4.809846520423889
300,12,0.11403036427994569,0.07351880489538114,4.157633344332377
302,21,0.15600492414974032,0.10733152677615483,4.436565807887486
303,22,0.07940184460444884,0.07963765209371393,4.366903955286199
304,5,0.06069291904568672,0.06874331533908844,7.035305309295654
305,1,0.0048966966569423676,0.22801652550697327,6.319149017333984
306,7,0.0968362305845533,0.03055187634059361,3.6090661457606723
308,27,0.19857012121765702,0.09774989331210102,4.926409615410699
309,6,0.1088710135469834,0.04644145878652731,2.462360064188639
310,5,0.06556412875652314,0.05988932847976684,4.099886226654053
311,91,0.3664809321309184,0.255670136147803,5.2646543481847745
312,16,0.18184725008904934,0.08288030046969652,6.813103199005127
314,8,0.15908006858080626,0.08581905253231525,5.575442314147949
315,24,0.13302279760440192,0.08485767617821693,5.257950782775879
317,6,0.03343190004428228,0.05538967810571194,4.468873341878255
318,10,0.05169978849589825,0.15198471173644065,2.139928913116455
319,31,0.14941435187093674,0.08830036367139509,5.6371464883127524
320,22,0.10676570067351515,0.06474148922345856,4.565844297409058
321,22,0.07358394630930641,0.059212839738889175,5.198884877291593
323,1,0.03561914339661598,0.13272307813167572,5.9631242752075195
324,12,0.0696182291333874,0.06068738674124082,4.785697857538859
325,29,0.1491427729869711,0.18695671188420263,4.1785240502193055
326,29,0.17027841611155148,0.1106974102299789,5.217827681837411
328,33,0.1685838813357281,0.1103412951483871,5.8119620698871035
329,6,0.04181893914937973,0.10769031941890717,5.591974496841431
330,16,0.0842870722990483,0.06348836794495583,3.8995779156684875
332,8,0.01474415184929967,0.04549562046304345,6.518457293510437
333,13,0.05788366582531195,0.08830186036916879,6.474091786604661
334,1,0.4077373147010803,0.2455001026391983,1.4875359535217285
335,41,0.15243832367222485,0.08390107024006727,5.234193429714296
336,2,0.015257257968187332,0.007791941985487938,4.243690729141235
338,4,0.013648363761603832,0.06934523023664951,6.146473526954651
339,13,0.11387938432968579,0.11645735112520364,3.1230356876666727
340,4,0.008795775938779116,0.21399805694818497,4.422521352767944
341,27,0.2481108142269982,0.13464709233354638,4.457284980350071
343,22,0.24767834625460886,0.08250347660346465,5.67318075353449
344,23,0.04983987367671469,0.05568342105202053,5.010575004245924
345,3,0.14892827967802683,0.16877526541550955,4.648762226104736
346,2,0.030456220731139183,0.04559795930981636,7.325636386871338
347,8,0.14411610178649426,0.07102382648736238,4.4018654227256775
348,13,0.12292833998799324,0.08341354303635083,4.940481479351337
349,15,0.09366367558638254,0.08463594218095144,4.60171111424764
350,4,0.08028008975088596,0.07736802846193314,4.016852855682373
352,29,0.14089484255889367,0.11895492056320453,3.886779752270929
354,12,0.07245386857539415,0.11672655244668324,5.498452266057332
355,2,0.1355387605726719,0.02345416508615017,0.31373047828674316
356,17,0.09789932256235796,0.07387834392926272,5.403412201825311
357,16,0.04185047349892557,0.057284208945930004,3.8562809824943542
359,17,0.06595700102693894,0.10437819361686707,3.3014509818133186
360,3,0.12212503453095754,0.18050527820984522,6.37523078918457
361,18,0.09861609836419423,0.06826137544380294,5.144638048277961
362,51,0.1642884612083435,0.08299353017526515,6.5832613028732
363,19,0.08116761242088519,0.045513369927280826,4.035936807331286
364,19,0.10015228331873291,0.08265350210039239,4.490595165051912
366,1,0.013133205473423004,0.02391771972179413,6.106610298156738
367,14,0.1097874641418457,0.11233235443277019,5.737509284700666
368,18,0.10108185331854555,0.06193449948396948,5.741583241356744
370,18,0.1393517872525586,0.07469591001669566,3.4427258438534207
371,12,0.06778894426922004,0.1130345140894254,4.275644103686015
372,38,0.14294829062725367,0.1112164855003357,5.431205398158023
373,10,0.058868000470101836,0.26565529257059095,5.753111505508423
374,10,0.06899677403271198,0.10248243883252144,4.935794258117676
375,9,0.04795962944626808,0.06382646411657333,4.057827366722955
376,23,0.1327521457620289,0.11297019992185675,4.814397853353749
377,8,0.084836405236274,0.055309540592134,5.238312661647797
379,7,0.4199849622590201,0.36857190302440096,2.7386107444763184
380,2,0.22187978122383356,0.06226126104593277,7.384711980819702
381,1,0.13198694586753845,0.01173795759677887,1.3369646072387695
382,7,0.02528190240263939,0.04370467151914324,3.1559483664376393
383,10,0.06246564090251923,0.05760750658810139,4.856010699272156
384,11,0.06444720923900604,0.1383441605351188,7.940232190218839
385,13,0.1272420069346061,0.07747816695616795,4.836573930887075
386,7,0.0154903344810009,0.0936730248587472,3.0303595747266496
387,3,0.027517763276894886,0.08596405883630116,5.520626703898112
388,16,0.08547086489852518,0.07773470203392208,5.325697302818298
389,6,0.035761610915263496,0.05763198435306549,5.95272962252299
390,24,0.2392429100970427,0.19293482353289923,5.329627354939778
391,5,0.12015949785709382,0.10758697837591172,6.33724012374878
392,2,0.03326353803277016,0.09313949197530746,9.13017463684082
393,13,0.18892147850531799,0.13039426505565643,3.604481550363394
395,28,0.21396207569965295,0.1000037496643407,6.466677188873291
397,15,0.15516353497902552,0.08397045607368152,5.032380867004394
398,23,0.1351485252380371,0.07185865744300511,4.752691061600395
399,21,0.10079950519970485,0.10426902203332811,6.074014572870164
400,18,0.15998992737796572,0.0757717274957233,3.00512433052063
401,12,0.08525747495392959,0.06340768001973629,7.348978519439697
402,16,0.08474408276379108,0.11254052445292473,4.998973608016968
404,8,0.08183367783203721,0.07575222104787827,7.034443259239197
406,7,0.025535834154912403,0.06037319877317974,3.2085157462528775
407,18,0.0832015582256847,0.09413870092895296,5.688625892003377
408,14,0.08878675795027188,0.10266918156828199,3.3981798035757884
409,32,0.1796755890827626,0.10281204408966005,5.620631277561188
410,3,0.11195214092731476,0.06209316601355871,5.071933746337891
411,24,0.08892229447762172,0.09612048572550218,4.971428414185842
412,19,0.07947864775594912,0.0543308265899357,4.944545620366147
413,7,0.2827764855963843,0.12233563406126839,4.086731978825161
414,1,0.0033515840768814087,0.03874235600233078,6.957622051239014
415,12,0.10601414771129687,0.0879565632591645,6.640718857447307
416,27,0.18371806942202426,0.06386612410898562,7.027228426050256
417,59,0.38384953191724874,0.28171175617282673,2.696114677493855
419,2,0.08146874606609344,0.028437893837690353,4.1840660572052
420,13,0.15185850428847167,0.10928712756587909,3.531436223250169
422,14,0.05353710800409317,0.10195652714797429,3.237577642713274
424,9,0.0708361669547028,0.07209905485312144,3.7355207867092557
425,17,0.1162985523833948,0.13884640989058158,5.779049592859605
426,22,0.11091223494573073,0.07153498855504123,5.046292174946178
428,28,0.10796109693390983,0.12405209190079144,4.844677788870675
429,26,0.1380741328287583,0.1511732775431413,4.051457295050988
430,14,0.07291895230965954,0.08918974601796695,4.956018481935773
432,6,0.031379345804452896,0.08473134661714236,4.520207802454631
433,18,0.22885240407453644,0.10791808201207055,5.153437031639947
434,12,0.06710151117295027,0.0776797824849685,1.9827593564987183
436,11,0.12315983731638301,0.05738312243060632,5.769395047968084
438,10,0.07239044941961766,0.15705138221383094,6.563732528686524
439,32,0.06968770083039999,0.11893016286194324,5.524975895881653
440,48,0.1371283456683159,0.07221872607866923,6.068108558654785
441,14,0.06211059753383909,0.061471154647214074,3.0693797043391635
442,2,0.03543135151267052,0.14826878532767296,4.267050266265869
443,30,0.07050404325127602,0.058534678816795346,6.280516560872396
444,2,0.0023108627647161484,0.01964743062853813,7.500746250152588
446,20,0.08742978423833847,0.10680127590894699,4.665898704528809
448,5,0.15825719088315965,0.06721893846988677,4.048954772949219
450,13,0.07860413953088798,0.081546101719141,6.669469704994788
452,10,0.12317650243639947,0.12149397172033786,3.364449906349182
453,9360,0.9913346641084068,0.9826905992296007,1.487552271133814
454,39,0.0681895239230914,0.06703670284686944,4.526559096116286
455,30,0.14700579643249512,0.11340298553307851,6.131113306681315
456,12,0.1377602256834507,0.08247568147877853,6.659173806508382
457,2,0.011249898001551628,0.011578412726521492,3.8895082473754883
458,5,0.14687638282775878,0.10014909505844116,5.740108871459961
461,7,0.0828109575169427,0.05481802139963422,4.408414363861084
462,40,0.18076921701431276,0.1513960063457489,4.393117427825928
463,1,0.11221175640821457,0.08748365938663483,3.541666030883789
465,27,0.3702123120979027,0.2853200612244783,1.1698757630807382
466,15,0.0564139095445474,0.1055181935429573,4.803172492980957
467,27,0.11152709385863056,0.09839644365840489,5.748785018920898
471,26,0.18301008125910392,0.12744876742362976,5.093248734107385
472,3,0.1265963762998581,0.12843979398409525,0.8983667691548666
473,20,0.021064599230885505,0.06764504201710224,4.948829793930054
474,14,0.07649869418569974,0.12720022137675965,4.55685567855835
475,15,0.2080975241959095,0.15587957501411437,4.588083680470785
476,8,0.06495451740920544,0.08927688002586365,4.390128016471863
477,3,0.16129421691099802,0.08210644374291103,4.607500712076823
478,1,0.01929640956223011,0.009710082784295082,6.810066223144531
479,9,0.05678691963354746,0.04544338915083143,5.536695268419054
480,20,0.10982270333915949,0.07838312909007072,7.0759501457214355
481,14,0.06440269281821591,0.04251563522432532,5.514214822224209
482,3,0.04596054553985596,0.07594939569632213,4.428455034891765
483,16,0.06778592022601515,0.050639789551496506,3.9252927899360657
485,24,0.058926263668884836,0.05250068831567963,5.722568511962891
486,1,0.015583459287881851,0.03849407285451889,6.296714782714844
488,14,0.08839408734015056,0.06998692559344429,5.6682866641453336
491,36,0.20787832968764836,0.15645569066206613,4.52804618411594
492,15,0.06523438940445582,0.06351300701498985,3.764906628926595
493,28,0.13698106545156666,0.08595218948487725,4.514921426773071
495,16,0.03467931179329753,0.057247827760875225,4.998591721057892
496,54,0.4059990644454956,0.4634078961831552,1.871405318931297
497,6,0.03694268874824047,0.06788783520460129,3.8221964836120605
498,7,0.036448992788791656,0.0739252290555409,4.29739853313991
499,3,0.14215327923496565,0.17978964249293009,5.882104237874349
500,10,0.14925005584955214,0.13453842997550963,6.017453956604004
501,17,0.17523645368569038,0.1653880542692016,4.276352153104894
502,18,0.09834132364226712,0.06658777056468858,4.8550004959106445
503,33,0.24488589212749945,0.15232252577940622,5.279844110662287
504,32,0.20924100652337074,0.15415476635098457,7.181276857852936
505,8,0.13808459416031837,0.05559648014605045,3.7470459938049316
506,20,0.17839899603277445,0.10587062463164329,5.5263001918792725
507,15,0.1452830821275711,0.10573878089586894,3.8808131853739423
508,6,0.07736788565913837,0.09485021730264027,5.251084804534912
509,2,0.12181533128023148,0.08850095048546791,7.188896894454956
510,39,0.19436184870891082,0.08390076343829815,4.265910270886543
511,1,0.005451899021863937,0.08161747455596924,2.985198974609375
512,11,0.10195832191543146,0.1318640329621055,3.6255687366832388
513,1,0.04080367088317871,0.24943086504936218,2.3084545135498047
514,34,0.07700777097659953,0.10472169518470764,5.554421368767233
515,6,0.03453061729669571,0.13352120667696,4.039913654327393
517,1,0.17716875672340393,0.31376326084136963,4.561774730682373
518,14,0.03995908158166068,0.07739040335374218,4.8749551091875345
519,41,0.15017789529591072,0.08284792594793366,6.645509115079554
520,23,0.15106962313470634,0.08120188019845796,5.3584442138671875
521,20,0.08417948624119162,0.11148343980312347,4.063991117477417
522,14,0.0582562190081392,0.06456132765327181,6.772744621549334
524,15,0.07052511175473532,0.05346309542655945,6.149060567220052
525,36,0.1629920717742708,0.14002121488253275,5.3583413230048285
527,8,0.02565372036769986,0.08252605609595776,6.065944194793701
528,2,0.09057949110865593,0.1421571597456932,3.6469638347625732
529,16,0.09725922474171966,0.11037713754922152,5.822294428944588
530,2,0.04272075369954109,0.01968739926815033,5.420841217041016
532,25,0.10632186785340308,0.09268126726150512,5.9277095603942875
533,11,0.07741852866655047,0.05905369635332714,5.458995038812811
534,2,0.015242744237184525,0.07186349481344223,6.141468524932861
535,13,0.12405212997243954,0.07084287531100787,3.5481633039621205
536,29,0.1316659440254343,0.11378303889570565,6.192101643003267
537,3,0.08354910897711913,0.033677201718091965,7.736624399820964
538,1,0.008568121120333672,0.08054734766483307,7.732392311096191
539,22,0.1863118220459331,0.12944089113311333,6.493533047762784
540,14,0.03562642101730619,0.05105911833899362,5.580123254231045
541,3,0.016147922724485397,0.0363105833530426,8.126249631245932
542,10,0.17550480961799622,0.1344851404428482,5.603285503387451
543,25,0.13995819658041,0.085522221326828,4.469189453125
544,57,0.38814131418863934,0.34598877555445623,2.970107254229094
545,16,0.07928205351345241,0.10087686963379383,3.236406922340393
546,17,0.09496860162300222,0.12493844067349154,8.37971934150247
547,19,0.1074884869158268,0.05271292389615586,2.6014155839618884
548,4,0.014117477461695671,0.25581929087638855,4.790685057640076
549,34,0.15372455278959343,0.10468786144081284,4.06520816859077
550,13,0.07221001945436001,0.08068222552537918,5.009399267343374
551,37,0.3165689416833826,0.2248652472689345,4.608947341506545
552,11,0.02637859264558012,0.05700322613120079,4.279125343669545
553,22,0.188364100727168,0.20214188640767877,3.984072685241699
554,8,0.05233461898751557,0.05873638531193137,3.53460630774498
555,2,0.030316216871142387,0.013356493785977364,3.175975799560547
556,44,0.12410960041663864,0.08615592596205798,4.964865337718617
557,40,0.1824396163225174,0.10815727859735488,6.073231506347656
558,1,0.047961264848709106,0.12604162096977234,3.2359910011291504
559,6,0.02124430611729622,0.10493067155281703,4.542830149332683
560,13,0.11885051114054826,0.13479061997853792,4.8008085030775804
561,95,0.43030344310559726,0.38994110508968954,2.208460878071032
