token_id,count,acc
801,3,0.0
802,7,0.2857142857142857
803,15,0.26666666666666666
804,15,0.26666666666666666
805,4,0.0
806,25,0.2
807,4,0.25
808,1,0.0
809,8,0.25
810,3,0.0
812,9,0.0
813,14,0.0
815,7,0.14285714285714285
816,8,0.0
817,4,0.0
818,4,0.0
820,20,0.2
821,10,0.0
822,40,0.2
823,11,0.36363636363636365
824,4,0.0
825,19,0.10526315789473684
827,12,0.3333333333333333
828,25,0.12
829,13,0.07692307692307693
830,13,0.15384615384615385
831,13,0.15384615384615385
833,6,0.16666666666666666
834,16,0.0625
835,6,0.5
836,18,0.2777777777777778
838,2,0.0
839,4,0.25
841,14,0.0
842,2,0.0
843,9,0.2222222222222222
844,28,0.2857142857142857
845,4,0.0
847,15,0.13333333333333333
848,40,0.3
849,14,0.2857142857142857
850,14,0.21428571428571427
851,47,0.3191489361702128
853,12,0.16666666666666666
854,5,0.2
855,9,0.3333333333333333
856,19,0.21052631578947367
858,44,0.18181818181818182
859,10,0.2
860,16,0.25
861,6,0.0
862,20,0.15
863,31,0.0967741935483871
864,22,0.13636363636363635
865,10,0.4
866,5,0.2
867,11,0.0
868,16,0.25
869,1,0.0
870,34,0.2647058823529412
871,5,0.2
872,11,0.18181818181818182
874,11,0.09090909090909091
875,23,0.13043478260869565
876,17,0.17647058823529413
877,38,0.21052631578947367
878,3,0.0
880,5,0.0
881,2,0.0
882,37,0.2702702702702703
884,12,0.08333333333333333
886,22,0.18181818181818182
887,11,0.09090909090909091
888,22,0.3181818181818182
889,17,0.17647058823529413
890,17,0.11764705882352941
891,2,0.0
892,19,0.05263157894736842
893,4,0.0
895,16,0.0625
896,3,0.0
898,7,0.42857142857142855
899,11,0.2727272727272727
900,8,0.125
901,20,0.2
903,26,0.19230769230769232
904,4,0.5
905,2,0.0
906,8,0.0
907,11,0.09090909090909091
908,1,0.0
909,22,0.13636363636363635
910,11,0.09090909090909091
911,15,0.3333333333333333
913,37,0.24324324324324326
917,25,0.04
919,4,0.0
920,14,0.2857142857142857
921,1,0.0
922,1,1.0
923,2,0.0
925,20,0.35
926,15,0.13333333333333333
927,23,0.17391304347826086
928,27,0.2222222222222222
930,8,0.125
931,19,0.15789473684210525
932,4,0.0
933,4,0.5
934,15,0.06666666666666667
935,10,0.2
936,2,0.0
937,9,0.1111111111111111
938,13,0.3076923076923077
940,18,0.1111111111111111
941,2,0.0
943,19,0.05263157894736842
944,14,0.14285714285714285
945,29,0.20689655172413793
946,6,0.0
947,15,0.0
948,9,0.2222222222222222
949,26,0.19230769230769232
950,2,0.0
951,5,0.2
952,18,0.4444444444444444
953,2,0.0
954,9,0.1111111111111111
955,9,0.5555555555555556
956,4,0.25
957,1,0.0
958,7,0.42857142857142855
959,15,0.0
961,10,0.1
962,15,0.2
964,4,0.0
965,6,0.3333333333333333
966,9,0.3333333333333333
968,5,0.2
969,8,0.125
970,2,0.5
972,12,0.16666666666666666
973,17,0.17647058823529413
974,1,1.0
975,19,0.3684210526315789
976,5,0.4
977,1,0.0
978,1,0.0
979,12,0.08333333333333333
980,17,0.23529411764705882
981,1,0.0
983,24,0.20833333333333334
984,6,0.0
985,17,0.29411764705882354
986,3,0.3333333333333333
987,12,0.16666666666666666
988,1,0.0
989,12,0.25
990,10,0.0
991,4,0.0
992,3,0.0
993,6,0.16666666666666666
994,6,0.16666666666666666
995,3,0.6666666666666666
996,15,0.3333333333333333
997,8,0.125
998,10,0.2
999,5,0.2
1000,4,0.25
1001,17,0.11764705882352941
1002,31,0.2903225806451613
1003,2,0.5
1004,26,0.3076923076923077
1005,14,0.14285714285714285
1006,12,0.0
1007,1,0.0
1008,30,0.23333333333333334
1009,8,0.0
1010,3,0.0
1011,8,0.125
1012,1,0.0
1013,19,0.15789473684210525
1014,7,0.14285714285714285
1015,35,0.2
1016,8,0.0
1018,42,0.21428571428571427
1019,27,0.14814814814814814
1020,3,0.0
1021,2,0.0
1022,18,0.16666666666666666
1023,2,0.0
1024,5,0.0
1025,18,0.05555555555555555
1026,11,0.09090909090909091
1027,42,0.30952380952380953
1028,2,0.0
1029,30,0.3
1030,15,0.2
1031,8,0.375
1032,3,0.0
1033,6,0.16666666666666666
1034,16,0.0625
1035,12,0.16666666666666666
1036,10,0.0
1037,2,0.5
1038,1,0.0
1039,6,0.16666666666666666
