bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,16516,89.8341,4.9709,1.4229,-3.5481,21.5815,14.5435,6.8721,-7.6713
0.02,0.05,zero,3427,80.3910,20.7762,5.1649,-15.6113,31.1118,40.7937,19.9300,-20.8637
0.05,0.1,zero,1496,72.5936,45.1872,13.4358,-31.7513,38.9706,65.5080,39.0374,-26.4706
0.1,0.2,zero,945,65.7143,60.7407,21.1640,-39.5767,47.4286,81.3757,57.9894,-23.3862
0.2,0.3,zero,333,63.9640,64.8649,26.4264,-38.4384,52.6727,86.4865,65.4655,-21.0210
0.3,0.4,zero,178,53.9326,53.9326,27.5281,-26.4045,65.2809,83.7079,71.9101,-11.7978
0.4,1.01,zero,9718,2.9018,97.8185,96.0897,-1.7288,82.2124,99.4237,98.6726,-0.7512
0.0,0.02,random,16516,89.7433,4.9709,1.3805,-3.5905,21.5113,14.5435,6.8237,-7.7198
0.02,0.05,random,3427,80.0992,20.7762,5.3108,-15.4654,31.1468,40.7937,20.0175,-20.7762
0.05,0.1,random,1496,72.8610,45.1872,13.2353,-31.9519,38.6497,65.5080,38.3690,-27.1390
0.1,0.2,random,945,65.6085,60.7407,21.0582,-39.6825,47.1323,81.3757,57.0370,-24.3386
0.2,0.3,random,333,64.8649,64.8649,25.2252,-39.6396,52.7327,86.4865,65.7658,-20.7207
0.3,0.4,random,178,53.9326,53.9326,26.9663,-26.9663,65.1685,83.7079,70.7865,-12.9213
0.4,1.01,random,9718,2.9121,97.8185,96.0794,-1.7390,81.9922,99.4237,98.7034,-0.7203
