bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,510681,89.4835,0.6668,0.4639,-0.2029,23.0690,2.7994,2.1178,-0.6816
0.02,0.05,zero,211974,82.5205,1.1742,0.7331,-0.4411,27.5077,4.3369,3.2334,-1.1034
0.05,0.1,zero,96698,74.2818,2.8201,1.5502,-1.2699,32.7177,8.1367,6.1749,-1.9618
0.1,0.2,zero,46778,63.5833,10.0517,4.5513,-5.5004,43.2083,22.4165,17.0785,-5.3380
0.2,0.3,zero,17636,56.3110,27.8124,12.4461,-15.3663,56.9063,51.1284,40.2529,-10.8755
0.3,0.4,zero,12246,54.4341,43.1733,18.0794,-25.0939,64.5991,70.5700,56.5572,-14.0127
0.4,1.01,zero,685671,18.8698,81.3877,65.7312,-15.6565,76.9683,84.2121,80.6713,-3.5408
0.0,0.02,random,510681,89.2780,0.6668,0.4617,-0.2050,23.4111,2.7994,2.1291,-0.6703
0.02,0.05,random,211974,82.1582,1.1742,0.7397,-0.4345,27.8571,4.3369,3.2528,-1.0841
0.05,0.1,random,96698,73.8743,2.8201,1.5192,-1.3010,33.0303,8.1367,6.1470,-1.9897
0.1,0.2,random,46778,63.3738,10.0517,4.4380,-5.6138,43.3409,22.4165,16.8541,-5.5624
0.2,0.3,random,17636,56.3790,27.8124,12.1286,-15.6838,56.8610,51.1284,39.9297,-11.1987
0.3,0.4,random,12246,54.5566,43.1733,17.9324,-25.2409,64.4047,70.5700,56.0591,-14.5109
0.4,1.01,random,685671,19.3319,81.3877,65.1872,-16.2005,76.7761,84.2121,80.1864,-4.0257
