bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,5497,99.2905,1.2734,17.5914,16.3180,6.9383,6.5308,27.2512,20.7204
0.02,0.05,zero,2356,98.2173,2.0374,23.9813,21.9440,6.8421,7.9796,32.8098,24.8302
0.05,0.1,zero,2378,97.1405,3.2380,18.7973,15.5593,5.7780,9.9664,27.1236,17.1573
0.1,0.2,zero,3209,96.4163,4.1134,16.6407,12.5273,4.8738,11.2496,22.9667,11.7170
0.2,0.3,zero,2545,95.7171,4.5187,16.1100,11.5914,3.9214,11.6699,21.4931,9.8232
0.3,0.4,zero,2307,96.4023,3.8145,15.0845,11.2700,3.3290,11.3567,19.6792,8.3225
0.4,1.01,zero,14321,92.3679,7.6391,47.3570,39.7179,5.6281,25.3195,50.0105,24.6910
0.0,0.02,random,5497,99.2541,1.2734,17.5368,16.2634,7.2585,6.5308,27.4695,20.9387
0.02,0.05,random,2356,98.2173,2.0374,24.3209,22.2835,7.2071,7.9796,32.7674,24.7878
0.05,0.1,random,2378,97.0984,3.2380,18.9235,15.6854,6.2069,9.9664,27.5021,17.5357
0.1,0.2,random,3209,96.1982,4.1134,16.7342,12.6208,5.5905,11.2496,23.7457,12.4961
0.2,0.3,random,2545,95.6778,4.5187,15.9921,11.4735,4.2908,11.6699,21.6896,10.0196
0.3,0.4,random,2307,96.3589,3.8145,15.0412,11.2267,3.6151,11.3567,19.8960,8.5392
0.4,1.01,random,14321,92.3679,7.6391,47.3780,39.7388,5.7538,25.3195,49.9756,24.6561
