bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,3100,-0.013321,-0.040309,0.000099,-2.661873
0.02,0.05,3278,-0.012943,-0.028777,-0.000066,-2.610813
0.05,0.1,3457,-0.012312,-0.026465,0.001616,-2.480124
0.1,0.2,3813,-0.011341,-0.024500,0.003281,-2.330519
0.2,0.4,3750,-0.010356,-0.027919,0.005011,-2.098877
0.4,1.01,15215,-0.015447,-0.017635,0.017843,-1.318489
