bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,21852,-0.000259,-0.011341,0.008406,-0.006365
0.02,0.05,533,-0.005879,0.000000,0.016457,-0.109702
0.05,0.1,424,-0.011204,0.000000,0.010975,-0.303889
0.1,0.2,331,-0.008203,0.000000,0.065737,-0.184152
0.2,0.4,114,0.009803,0.000000,0.050146,0.864694
0.4,1.01,9359,-0.020159,0.000000,0.035122,-0.227823
