bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,804637,91.1396,0.7632,0.3567,-0.4065,20.3190,3.3102,1.6327,-1.6775
0.02,0.05,zero,37200,66.1210,3.5269,2.5000,-1.0269,48.7091,9.2177,7.9489,-1.2688
0.05,0.1,zero,14936,51.5667,13.6449,10.1098,-3.5351,62.2683,24.7657,24.2970,-0.4687
0.1,0.2,zero,12775,39.7730,38.8806,29.7065,-9.1742,73.3526,52.8611,53.5812,0.7202
0.2,0.3,zero,10512,28.4247,64.7546,54.7755,-9.9791,79.9239,75.3139,76.3794,1.0654
0.3,0.4,zero,11910,20.4786,77.9849,70.3107,-7.6742,82.2301,84.9202,85.8522,0.9320
0.4,1.01,zero,689714,1.3100,84.3654,83.8761,-0.4893,87.8340,85.6300,85.7683,0.1383
0.0,0.02,random,804637,90.9636,0.7632,0.3594,-0.4038,20.5784,3.3102,1.6412,-1.6690
0.02,0.05,random,37200,65.6344,3.5269,2.4409,-1.0860,49.1360,9.2177,7.9328,-1.2849
0.05,0.1,random,14936,51.1114,13.6449,10.0161,-3.6288,62.5603,24.7657,24.3907,-0.3749
0.1,0.2,random,12775,39.8826,38.8806,29.4247,-9.4560,73.3761,52.8611,53.7299,0.8689
0.2,0.3,random,10512,28.6910,64.7546,54.4521,-10.3025,79.8288,75.3139,76.5316,1.2177
0.3,0.4,random,11910,20.7976,77.9849,69.9244,-8.0605,82.0823,84.9202,85.9698,1.0495
0.4,1.01,random,689714,1.3609,84.3654,83.8195,-0.5459,87.7866,85.6300,85.7824,0.1524
