bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,21472,-0.001939,-0.011400,0.004305,-0.107871
0.02,0.05,865,-0.004225,-0.003699,0.012320,-0.265281
0.05,0.1,307,-0.002544,-0.012571,0.011873,-0.272943
0.1,0.2,307,-0.001095,-0.004687,0.019691,-0.178630
0.2,0.4,369,0.003463,-0.002051,0.039032,0.153792
0.4,1.01,9293,0.089103,0.000000,0.118852,2.080892
