bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,787016,97.7328,0.6612,0.3013,-0.3600,8.4279,3.0602,1.3338,-1.7264
0.02,0.05,zero,50312,91.6143,1.9101,1.5821,-0.3280,20.2878,6.6207,4.1581,-2.4626
0.05,0.1,zero,13763,78.2315,7.1133,7.6364,0.5231,40.3444,17.2273,15.5998,-1.6276
0.1,0.2,zero,9468,58.1432,21.5463,22.9299,1.3836,60.9273,41.6139,40.8217,-0.7921
0.2,0.3,zero,6285,45.3620,36.9928,35.9268,-1.0660,71.7359,60.9706,60.0955,-0.8751
0.3,0.4,zero,5843,37.8744,47.3216,43.3681,-3.9534,74.6124,69.0741,68.6976,-0.3765
0.4,1.01,zero,708997,1.5068,84.5480,84.0559,-0.4921,71.8408,86.1988,85.8943,-0.3045
0.0,0.02,random,787016,97.7218,0.6612,0.3006,-0.3606,8.4963,3.0602,1.3363,-1.7239
0.02,0.05,random,50312,91.5746,1.9101,1.5782,-0.3319,20.4297,6.6207,4.1779,-2.4428
0.05,0.1,random,13763,78.0934,7.1133,7.5129,0.3996,40.5885,17.2273,15.5998,-1.6276
0.1,0.2,random,9468,58.1538,21.5463,22.6341,1.0879,61.0499,41.6139,40.7900,-0.8238
0.2,0.3,random,6285,45.2665,36.9928,35.7518,-1.2411,71.7391,60.9706,59.8886,-1.0819
0.3,0.4,random,5843,38.0626,47.3216,43.1285,-4.1931,74.5097,69.0741,68.5607,-0.5134
0.4,1.01,random,708997,1.4999,84.5480,84.0545,-0.4935,71.7596,86.1988,85.8966,-0.3023
