bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,837597,0.002187,-0.024667,0.002358,0.802845
0.02,0.05,20917,-0.000180,-0.011570,0.012152,0.555422
0.05,0.1,11134,-0.005115,-0.011597,0.016682,-0.084913
0.1,0.2,16125,-0.008219,-0.012185,0.023077,-0.569333
0.2,0.4,29223,-0.008979,-0.016193,0.027407,-0.681299
0.4,1.01,666688,-0.015998,-0.019014,0.038146,-0.862462
