bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,697811,-0.007380,-0.040274,0.000610,-1.480606
0.02,0.05,123290,-0.007712,-0.036294,0.002178,-1.486316
0.05,0.1,35371,-0.010205,-0.032927,0.006829,-1.796106
0.1,0.2,16481,-0.017283,-0.028000,0.007962,-2.632668
0.2,0.4,16558,-0.022144,-0.025369,0.013662,-3.032531
0.4,1.01,692173,-0.005876,-0.023677,0.027646,-0.626955
