bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,16707,89.9683,5.3331,1.2270,-4.1061,20.3998,15.2212,5.8179,-9.4032
0.02,0.05,zero,3300,81.5152,22.7273,4.2121,-18.5152,29.3273,41.0909,16.5758,-24.5152
0.05,0.1,zero,1471,76.9545,46.4990,8.8375,-37.6615,35.2549,66.2135,32.6309,-33.5826
0.1,0.2,zero,932,70.7082,62.7682,16.5236,-46.2446,42.2318,82.4034,49.4635,-32.9399
0.2,0.3,zero,311,58.5209,57.2347,27.6527,-29.5820,56.8489,84.2444,64.3087,-19.9357
0.3,0.4,zero,203,50.2463,53.2020,28.5714,-24.6305,64.0394,80.7882,65.5172,-15.2709
0.4,1.01,zero,9689,3.0137,97.8429,96.1193,-1.7236,69.4416,99.4736,98.8750,-0.5986
0.0,0.02,random,16707,89.9024,5.3331,1.2450,-4.0881,20.4549,15.2212,5.8838,-9.3374
0.02,0.05,random,3300,81.2424,22.7273,4.2121,-18.5152,29.2545,41.0909,16.8485,-24.2424
0.05,0.1,random,1471,76.8185,46.4990,8.4976,-38.0014,35.2685,66.2135,32.9028,-33.3107
0.1,0.2,random,932,70.7082,62.7682,16.4163,-46.3519,42.1245,82.4034,49.1416,-33.2618
0.2,0.3,random,311,59.1640,57.2347,27.0096,-30.2251,57.0418,84.2444,64.6302,-19.6141
0.3,0.4,random,203,49.7537,53.2020,28.5714,-24.6305,64.3350,80.7882,65.5172,-15.2709
0.4,1.01,random,9689,2.9828,97.8429,96.1090,-1.7339,70.5501,99.4736,98.9060,-0.5677
