bin_left,bin_right,count,cos_mean,cos_w2c_mean,cos_c2w_mean,dmargin_mean
0.0,0.02,827044,0.004807,-0.023250,0.001863,0.670670
0.02,0.05,24489,0.007501,-0.026319,0.011999,0.853301
0.05,0.1,7414,0.005362,-0.027635,0.018351,0.278708
0.1,0.2,7731,-0.001162,-0.032170,0.019840,-0.746548
0.2,0.4,13765,-0.001602,-0.033130,0.022766,-0.798534
0.4,1.01,701241,-0.000943,-0.067810,0.031287,0.243264
