bin_left,bin_right,condition,count,flip_rate,acc_norm_pct,acc_var_pct,delta_acc_pct,topk_overlap_mean,target_in_topk_norm_pct,target_in_topk_var_pct,delta_target_in_topk_pct
0.0,0.02,zero,831690,97.6391,0.8532,0.4086,-0.4446,8.4539,3.3931,1.6100,-1.7831
0.02,0.05,zero,23222,83.3348,9.1120,8.3541,-0.7579,30.4513,21.0361,17.3715,-3.6646
0.05,0.1,zero,9610,49.6150,33.5276,32.2373,-1.2903,68.7471,60.3018,58.6785,-1.6233
0.1,0.2,zero,12967,28.5725,57.1142,53.8521,-3.2621,82.6837,81.8154,80.6277,-1.1876
0.2,0.3,zero,12677,17.7802,73.4716,69.2672,-4.2045,86.3895,89.1536,88.3174,-0.8362
0.3,0.4,zero,14066,11.5598,83.0371,79.6957,-3.3414,86.6927,91.4617,90.7792,-0.6825
0.4,1.01,zero,677452,0.7580,84.2612,83.9342,-0.3270,89.6703,85.5309,85.4421,-0.0889
0.0,0.02,random,831690,97.5972,0.8532,0.4080,-0.4452,8.5621,3.3931,1.6155,-1.7776
0.02,0.05,random,23222,83.2874,9.1120,8.2766,-0.8354,30.5297,21.0361,17.3284,-3.7077
0.05,0.1,random,9610,50.3538,33.5276,31.6545,-1.8730,68.5744,60.3018,58.6576,-1.6441
0.1,0.2,random,12967,29.5442,57.1142,53.1889,-3.9253,82.3120,81.8154,80.5583,-1.2570
0.2,0.3,random,12677,18.4744,73.4716,68.6834,-4.7882,86.0046,89.1536,88.3016,-0.8519
0.3,0.4,random,14066,12.1712,83.0371,79.1625,-3.8746,86.2946,91.4617,90.7507,-0.7109
0.4,1.01,random,677452,0.7847,84.2612,83.9044,-0.3568,89.5679,85.5309,85.4461,-0.0849
